depreg,mupreg,mesreg,añoreg,diaocu,mesocu,añoocu,depocu,mupocu,edadhom,edadmuj,grethom,gretmuj,nachom,nacmuj,escohom,escomuj,ocupahom,ocupamuj
1,0114,5,2011,2,2,2011,1,0114,999,999,9,9,320,320,9,9,9999,9999
1,0114,8,2011,14,6,2011,1,0115,999,999,9,9,320,320,9,9,9999,9999
1,0115,7,2011,13,5,2011,1,0115,999,999,9,9,320,320,9,9,9999,9999
9,0920,1,2012,12,12,2011,9,0920,999,999,9,9,320,320,9,9,9999,9999
22,2207,12,2011,16,9,2011,22,2201,999,999,9,9,320,320,1,9,9999,9999
4,0401,9,2011,22,7,2011,4,0401,999,999,9,9,320,320,1,9,9999,9999
5,0501,4,2011,14,2,2011,5,0501,999,999,9,9,320,320,9,1,9999,9999
20,2011,8,2011,14,6,2011,20,2001,999,999,9,9,320,320,1,1,9999,9999
1,0114,3,2012,14,10,2011,1,0114,999,999,9,9,320,320,1,1,9999,9999
1,0114,10,2011,13,9,2011,1,0114,999,999,9,9,320,320,1,1,9999,9999
6,0602,7,2011,7,6,2011,1,0101,999,29,9,9,320,320,1,1,9999,9999
4,0401,5,2011,21,2,2011,4,0401,49,47,2,1,320,320,2,1,9999,9999
19,1904,4,2011,21,3,2011,19,1901,999,999,2,2,320,320,2,2,9999,9999
19,1904,4,2011,25,3,2011,19,1901,999,999,2,2,320,320,2,2,9999,9999
19,1904,8,2011,20,6,2011,19,1904,999,999,2,2,320,320,2,2,9999,9999
14,1403,4,2011,10,3,2011,14,1403,999,999,9,1,320,320,9,9,9999,9999
7,0701,10,2011,18,8,2011,7,0701,999,999,9,2,320,320,9,9,9999,9999
19,1904,11,2011,29,3,2011,19,1901,999,999,2,2,320,320,9,9,9999,9999
1,0114,3,2012,21,11,2011,1,0114,999,999,9,9,320,320,9,9,9999,9999
1,0114,5,2011,8,3,2011,1,0114,999,999,2,2,320,320,9,9,9999,9999
1,0101,10,2011,25,8,2011,1,0101,999,999,9,9,320,320,9,9,9999,9999
11,1103,2,2011,25,1,2011,11,1101,999,999,2,9,320,320,9,9,9999,9999
11,1103,7,2011,26,5,2011,11,1101,999,999,2,9,320,320,9,9,9999,9999
11,1108,4,2011,8,2,2011,11,1101,999,999,9,9,320,320,9,9,9999,9999
19,1901,10,2011,21,7,2011,19,1901,999,999,2,2,320,320,9,9,9999,9999
12,1201,6,2011,13,5,2011,12,1201,999,999,2,9,320,320,9,9,9999,9999
17,1706,4,2011,9,2,2011,17,1706,43,38,2,2,320,320,9,9,9999,9999
1,0111,7,2011,6,6,2011,1,0101,42,30,9,9,320,320,9,9,9999,9999
16,1603,5,2011,5,4,2011,16,1601,31,999,1,9,320,320,9,9,9211,9999
18,1801,8,2011,14,4,2011,1,0101,999,999,9,9,320,320,9,9,2341,9999
18,1801,5,2011,9,3,2011,18,1801,999,999,9,9,320,320,1,9,7231,9999
1,0101,8,2011,19,7,2011,1,0101,999,999,9,9,320,320,9,9,9999,9999
3,0301,10,2011,8,9,2011,3,0301,999,999,9,9,320,320,9,9,9999,9999
18,1804,5,2011,26,1,2011,18,1804,999,999,9,9,320,320,9,9,9999,9999
19,1901,10,2011,13,9,2011,19,1901,999,999,9,9,320,320,1,9,9999,9999
1,0110,4,2011,10,3,2011,1,0101,999,999,9,9,320,320,9,9,9999,9999
1,0101,8,2011,23,6,2011,1,0101,31,30,2,2,320,320,9,9,4311,9999
1,0115,1,2012,12,8,2011,1,0115,999,999,9,9,320,320,9,9,8322,9999
18,1801,6,2011,7,3,2011,18,1801,999,999,9,9,320,320,9,1,8322,9999
1,0101,4,2011,17,3,2011,1,0101,999,999,9,9,320,320,9,9,9712,2145
1,0101,10,2011,15,2,2011,1,0101,999,999,9,9,320,320,9,9,2422,2145
9,0901,9,2011,2,8,2011,9,0901,999,999,9,9,320,320,9,9,2141,2141
1,0101,5,2011,4,4,2011,1,0101,999,999,9,9,320,320,9,9,2431,2141
9,0901,10,2011,23,6,2011,9,0901,999,999,9,9,320,320,9,9,2635,2141
1,0101,6,2011,13,6,2011,1,0101,999,999,9,9,320,320,9,9,9999,2422
1,0101,9,2011,7,7,2011,1,0101,30,27,2,2,320,320,5,5,2141,2422
4,0407,4,2011,11,3,2011,4,0407,36,36,1,1,320,320,4,5,4131,2351
9,0902,8,2011,28,7,2011,2,0201,42,43,2,2,320,320,5,5,9712,2635
1,0101,3,2012,19,7,2011,1,0101,64,56,9,2,320,320,9,5,9999,2422
1,0101,8,2011,22,6,2011,1,0101,37,29,9,2,320,320,1,5,1219,2422
1,0108,3,2011,1,2,2011,1,0101,999,999,9,9,320,320,9,9,2211,2422
1,0101,2,2011,13,1,2011,5,0502,36,36,9,2,320,320,5,5,2211,2422
1,0101,7,2011,1,6,2011,1,0101,35,26,9,9,320,320,1,1,2421,2422
22,2204,9,2011,17,8,2011,22,2201,37,35,2,2,320,320,2,1,7112,2422
1,0101,1,2012,23,11,2011,21,2101,999,39,9,2,320,320,9,5,9712,2422
1,0101,10,2011,22,8,2011,1,0101,27,30,9,9,320,320,4,5,3434,2422
12,1201,8,2011,7,3,2011,12,1201,999,38,2,2,320,320,4,5,3513,2656
3,0308,12,2011,26,7,2011,3,0301,999,999,9,9,320,320,9,9,4311,2656
1,0101,9,2011,25,8,2011,1,0101,32,35,2,2,320,320,5,5,2431,2166
5,0501,2,2012,9,11,2011,5,0501,28,24,9,2,320,320,1,5,9712,2529
1,0101,8,2011,21,6,2011,1,0101,999,36,9,2,320,320,9,5,9999,2431
1,0101,9,2011,11,2,2011,1,0101,999,999,9,9,320,320,9,9,5249,2611
9,0920,11,2011,8,6,2011,9,0920,999,999,2,2,320,320,9,4,9712,2341
12,1202,11,2011,21,9,2011,12,1201,999,999,9,2,320,320,1,9,9712,2341
10,1008,1,2012,4,11,2011,10,1001,48,46,1,1,320,320,4,4,2341,2341
1,0101,11,2011,2,8,2011,9,0901,999,999,9,9,320,320,9,9,2161,2359
5,0501,5,2012,15,6,2011,5,0501,25,24,2,2,320,320,4,4,3513,2359
10,1010,11,2011,9,9,2011,10,1001,999,999,9,9,320,320,9,9,9712,2359
12,1202,9,2011,1,8,2011,12,1201,999,999,9,9,320,320,9,9,9712,2359
4,0401,5,2011,21,3,2011,4,0401,999,999,9,9,320,320,9,9,9712,2359
13,1301,9,2011,19,1,2011,13,1301,999,999,9,9,320,320,1,1,9712,2359
1,0101,10,2011,7,9,2011,1,0101,32,25,9,2,320,320,1,4,9712,2359
11,1102,6,2011,1,6,2011,11,1102,33,44,9,9,320,320,9,4,9712,2359
19,1901,8,2011,26,7,2011,19,1901,23,26,2,2,320,320,9,4,9712,2359
16,1601,11,2011,21,10,2011,16,1601,30,25,9,2,320,320,9,4,9712,2359
1,0101,6,2011,1,4,2011,1,0101,26,22,2,2,320,320,9,4,9712,2359
1,0101,11,2011,22,6,2011,1,0101,999,999,9,9,320,320,9,9,2142,2359
1,0108,12,2011,3,10,2011,1,0101,42,44,2,9,320,320,1,9,2634,2359
1,0101,12,2011,2,8,2011,1,0101,999,999,9,9,320,320,9,9,2359,2359
10,1004,10,2011,18,8,2011,10,1004,37,40,2,2,320,320,4,4,2341,2359
1,0101,9,2011,5,8,2011,1,0101,999,999,9,9,320,320,1,1,2211,2359
1,0101,10,2011,19,9,2011,1,0101,999,999,9,9,320,320,9,9,4311,2359
10,1014,8,2011,21,3,2011,10,1001,999,999,9,9,320,320,9,9,8322,2359
19,1901,12,2011,31,10,2011,19,1901,999,999,9,9,320,320,9,9,3119,2342
1,0101,9,2011,1,8,2011,1,0101,999,999,9,9,320,320,9,9,3513,2342
1,0103,6,2011,19,5,2011,1,0101,999,999,2,9,320,320,1,9,3513,2342
22,2201,8,2011,20,6,2011,22,2201,28,20,9,2,320,320,1,4,9712,2342
20,2001,11,2011,4,7,2011,20,2001,999,999,9,9,320,320,9,1,4311,2342
16,1601,3,2011,21,1,2011,16,1601,33,999,1,9,320,320,1,1,2359,2359
1,0101,8,2011,23,6,2011,1,0101,999,999,9,9,320,320,9,9,9712,2359
1,0101,4,2011,28,2,2011,1,0101,999,999,9,9,320,320,9,9,2142,2359
1,0101,8,2011,14,7,2011,1,0101,999,999,9,9,320,320,9,9,2144,2359
19,1904,5,2012,7,10,2011,19,1901,999,999,9,9,320,320,9,9,2261,2359
1,0101,8,2011,20,5,2011,1,0101,999,999,9,9,320,320,1,1,3142,2359
9,0901,9,2011,18,8,2011,9,0901,24,23,1,2,320,320,4,5,4311,2359
9,0901,10,2011,18,8,2011,9,0901,24,23,1,2,320,320,4,5,4311,2359
1,0101,8,2011,21,6,2011,1,0101,28,27,9,9,320,320,1,4,3513,2341
16,1605,9,2011,28,7,2011,16,1601,23,25,1,1,320,320,4,4,3513,2341
1,0101,6,2011,4,4,2011,1,0101,999,999,9,9,320,320,9,9,9712,2341
5,0501,4,2012,27,10,2011,5,0501,27,24,2,2,320,320,2,4,9712,2341
5,0501,12,2011,27,10,2011,5,0501,27,24,2,2,320,320,2,4,9712,2341
17,1712,3,2011,1,3,2011,17,1712,30,25,2,2,320,320,4,4,2341,2341
9,0901,6,2011,23,3,2011,9,0901,999,999,9,9,320,320,5,5,2341,2341
21,2101,8,2011,23,3,2011,21,2101,999,999,9,9,320,320,9,9,2341,2341
1,0108,6,2011,7,3,2011,1,0101,34,999,9,9,320,320,4,1,2341,2341
18,1801,8,2011,15,3,2011,18,1801,999,52,9,2,320,320,9,4,3114,2341
1,0101,1,2012,18,10,2011,1,0101,999,999,9,9,320,320,9,9,3119,2341
1,0101,9,2011,23,6,2011,1,0101,999,999,9,9,320,320,9,9,3513,2341
1,0101,4,2011,22,3,2011,1,0101,999,999,9,9,320,320,9,9,5221,2341
1,0101,9,2011,2,6,2011,1,0101,999,999,9,9,320,320,9,9,9712,2341
12,1202,9,2011,1,2,2011,1,0101,999,999,9,9,320,320,1,1,9712,2341
16,1604,2,2012,21,12,2011,16,1601,29,29,2,2,320,320,4,4,9712,2341
1,0101,4,2011,15,2,2011,1,0101,29,999,2,9,320,320,5,9,2422,2341
20,2001,11,2011,15,4,2011,20,2001,999,999,9,9,320,320,9,9,2341,2341
1,0101,4,2011,14,1,2011,1,0101,999,999,9,9,320,320,9,9,2341,2341
1,0101,4,2011,3,2,2011,1,0101,999,999,9,9,320,320,9,9,7231,2341
1,0101,7,2011,27,4,2011,1,0101,999,999,9,9,320,320,9,9,2611,2359
16,1601,1,2012,25,11,2011,16,1601,999,999,9,9,320,320,9,9,3513,2359
1,0101,12,2011,13,10,2011,1,0101,999,999,9,9,320,320,9,9,9712,2359
9,0901,12,2011,27,10,2011,9,0901,999,999,9,9,320,320,9,9,9712,2359
9,0920,5,2012,6,9,2011,9,0920,30,30,2,2,320,320,1,4,9712,2359
1,0101,3,2011,26,1,2011,1,0101,999,999,9,9,320,320,9,9,2152,2359
1,0101,6,2011,25,2,2011,1,0101,999,999,9,9,320,320,9,9,2359,2359
19,1901,1,2012,15,12,2011,19,1901,47,51,2,2,320,320,2,4,8322,2359
14,1404,10,2011,8,8,2011,14,1404,999,999,9,9,320,320,9,9,7212,2359
11,1101,1,2012,9,11,2011,11,1101,31,24,9,9,320,320,1,1,9712,2359
21,2101,5,2011,27,4,2011,21,2101,999,999,9,9,320,320,9,9,5221,2359
9,0906,9,2011,23,8,2011,9,0901,999,999,9,9,320,320,9,9,9712,2359
9,0901,10,2011,1,9,2011,9,0901,999,999,9,9,320,320,9,9,2359,2359
13,1301,9,2011,9,8,2011,13,1301,999,32,9,2,320,320,1,4,9999,2342
15,1501,4,2011,3,3,2011,15,1501,34,26,2,2,320,320,1,4,9712,2342
22,2204,12,2011,31,10,2011,22,2204,21,25,2,2,320,320,2,4,9712,2342
8,0801,12,2011,30,11,2011,8,0801,999,999,9,9,320,320,1,1,2359,2342
10,1001,6,2011,7,6,2011,10,1001,999,999,9,9,320,320,9,9,2341,2341
5,0501,5,2011,6,5,2011,5,0501,999,999,9,9,320,320,9,9,2341,2341
19,1901,7,2011,6,7,2011,19,1901,999,999,9,9,320,320,9,9,3119,2341
1,0101,3,2012,23,11,2011,1,0101,41,36,2,9,320,320,3,4,5221,2341
16,1613,10,2011,19,10,2011,16,1613,999,30,9,1,320,320,9,4,7522,2341
1,0101,6,2011,16,3,2011,1,0101,999,999,9,9,320,320,9,9,9712,2341
10,1001,11,2011,25,8,2011,10,1001,999,999,9,9,320,320,9,9,9712,2341
1,0101,2,2012,1,2,2011,1,0101,999,999,9,9,320,320,1,1,9712,2341
1,0101,9,2011,26,7,2011,1,0101,33,30,2,9,320,320,4,1,9712,2341
8,0802,2,2012,21,11,2011,8,0801,999,32,9,9,320,320,9,1,9999,2341
22,2204,3,2011,28,1,2011,22,2204,28,24,2,2,320,320,4,4,4311,2341
17,1706,8,2011,9,8,2011,17,1705,25,23,2,2,320,320,3,4,8322,2341
9,0920,7,2011,13,6,2011,9,0920,999,999,9,9,320,320,9,9,9712,2341
16,1603,12,2011,20,5,2011,16,1601,29,26,2,2,320,320,4,4,9712,2341
15,1501,11,2011,2,6,2011,15,1501,999,34,9,2,320,320,9,4,9211,2341
20,2007,7,2011,27,6,2011,20,2001,999,999,9,9,320,320,1,1,2341,2341
1,0101,9,2011,29,7,2011,1,0101,999,999,9,9,320,320,9,9,2412,2341
9,0921,3,2011,18,2,2011,9,0920,999,999,2,2,320,320,4,4,3119,2341
5,0501,8,2011,3,6,2011,5,0501,999,999,9,9,320,320,9,9,3513,2341
14,1401,10,2011,19,4,2011,14,1401,31,34,9,9,320,320,9,4,3513,2341
1,0101,10,2011,8,9,2011,1,0101,999,999,9,9,320,320,9,9,4311,2341
20,2008,10,2011,1,9,2011,20,2001,42,999,2,2,320,320,2,1,5221,2341
20,2011,3,2012,22,6,2011,22,2201,24,30,2,9,320,320,3,4,5221,2341
22,2203,8,2011,23,3,2011,1,0115,41,34,2,2,320,320,4,4,5249,2341
11,1104,1,2012,11,11,2011,11,1101,999,999,9,9,320,320,9,9,6111,2341
13,1301,2,2012,11,11,2011,13,1301,34,38,2,2,320,320,3,4,6111,2341
18,1801,4,2011,24,2,2011,18,1801,38,43,2,2,320,320,9,4,6111,2341
