ANO_EMISION,MES_EMISION,DIA_EMISION,DEPTO_MCPIO,QUIEN_REPORTA,VIC_SEXO,VIC_EDAD,TOTAL_HIJOS,NUM_HIJ_HOM,NUM_HIJ_MUJ,VIC_ALFAB,VIC_ESCOLARIDAD,VIC_EST_CIV,VIC_GRUPET,VIC_NACIONAL,VIC_TRABAJA,VIC_OCUP,VIC_DEDICA,VIC_DISC,TIPO_DISCAQ,VIC_REL_AGR,OTRAS_VICTIMAS,VIC_OTRAS_HOM,VIC_OTRAS_MUJ,VIC_OTRAS_N_OS,VIC_OTRAS_N_AS,HEC_DIA,HEC_MES,HEC_ANO,HEC_DEPTOMCPIO,HEC_AREA,HEC_TIPAGRE,HEC_RECUR_DENUN,INST_DONDE_DENUNCIO,AGR_SEXO,AGR_EDAD,AGR_ALFAB,AGR_ESCOLARIDAD,AGR_EST_CIV,AGR_GRUPET,AGR_NACIONAL,AGR_TRABAJA,AGR_OCUP,AGR_DEDICA,INST_DENUN_HECHO,MEDIDAS_SEGURIDAD,LEY_APLICABLE
2011,7,18,1507,1,2,99,4,1,3,1,29,3,2,1,2, ,1,2, ,2,99,99,99,99,99,4,7,2011,1507,2,2122,1,9,1,99,1,99,9,2,1,9, , ,4,1,1
2011,7,20,1507,1,2,30,3,1,2,1,49,2,1,1,1,3310, ,2, ,3,4,0,0,3,1,17,7,2011,1507,1,1122,2, ,1,91,2,10,9,2,1,1,9112, ,4,1,3
2011,7,26,1507,1,2,99,4,1,3,1,29,2,1,1,2, ,1,2, ,1,1,0,0,1,0,25,7,2011,1507,2,2122,2, ,1,30,1,29,2,1,1,1,6111, ,4,1,1
2011,7,26,1507,1,1,99,4,1,3,1,29,3,1,1,1,6111, ,2, ,2,3,0,2,1,0,24,7,2011,1507,2,2122,2, ,2,99,1,29,3,1,1,9, , ,4,1,1
2011,7,26,1507,1,2,99,4,1,3,1,99,9,2,1,2, ,1,2, ,10,99,99,99,99,99,25,7,2011,1507,2,2122,2, ,1,99,1,29,2,2,1,1,6111, ,4,1,1
2011,7,2,1507,1,2,26,1,1,0,1,26,1,6,1,2, ,1,2, ,2,99,99,99,99,99,30,6,2011,1507,2,1122,2, ,1,99,1,29,3,6,1,1,6111, ,3, , 
2011,7,10,1507,1,2,36,4,4,0,1,25,2,6,1,2, ,1,2, ,1,99,99,99,99,99,2,5,2011,1507,2,1122,2, ,1,37,1,29,2,6,1,1,6111, ,3, , 
2011,7,19,1507,1,2,45,9,5,4,1,26,2,6,1,2, ,1,2, ,1,99,99,99,99,99,9,7,2011,1507,1,1122,2, ,1,54,1,29,2,6,1,1,6111, ,3, , 
2011,7,13,1507,1,1,20,99,99,99,1,10,1,6,1,1,9211, ,2, ,10,99,99,99,99,99,12,7,2011,1507,1,1122,2, ,1,99,1,29,5,6,1,1,6111, ,3, , 
2011,7,16,1507,1,2,26,99,99,99,9,99,1,6,1,1,9211, ,2, ,2,99,99,99,99,99,16,7,2011,1507,1,1122,2, ,1,24,9,99,1,6,1,1,7122, ,3, , 
2011,7,6,1508,1,2,35,3,0,3,1,26,1,6,1,2, ,1,2, ,2,3,0,0,0,3,5,6,2011,1508,1,1122,1,3,1,39,1,26,1,6,1,1,8322, ,4,1,1
2011,7,7,1508,1,2,30,3,2,1,2,10,2,2,1,1,9131, ,2, ,1,1,0,0,0,1,5,7,2011,1508,1,2122,2, ,1,30,2,10,2,2,1,1,9211, ,4,1,1
2011,7,11,1508,1,2,42,2,1,1,2,10,1,6,1,2, ,1,2, ,3,3,0,0,0,3,10,7,2011,1508,1,2122,1,3,1,68,1,29,1,6,1,1,7412, ,4,1,1
2011,7,11,1508,1,2,32,4,0,4,1,24,2,2,1,2, ,1,2, ,1,4,0,0,3,1,8,6,2011,1508,2,2122,2, ,1,36,1,26,2,2,1,1,8324, ,4,1,1
2011,7,12,1508,1,2,24,99,99,99,1,33,1,6,1,2, ,1,2, ,9,3,0,0,0,3,12,7,2011,1508,2,1222,2, ,1,29,1,26,1,6,1,1,8322, ,4,1,1
2011,7,13,1508,1,2,37,3,2,1,1,49,1,6,1,1,4111, ,2, ,3,3,0,0,2,1,13,7,2011,1508,1,1122,2, ,1,28,1,49,1,6,1,1,4111, ,4,1,1
2011,7,15,1508,1,2,25,2,0,2,1,26,2,6,1,2, ,1,2, ,1,2,0,0,0,2,14,7,2011,1508,2,1222,2, ,1,30,1,22,2,6,1,1,6111, ,4,1,1
2011,7,18,1508,1,2,28,4,0,4,1,21,2,2,1,1,9211, ,2, ,1,99,99,99,99,99,16,7,2011,1508,2,2122,2, ,1,24,2,10,2,2,1,1,9211, ,4,1,1
2011,7,19,1508,1,2,27,7,5,2,1,29,1,6,1,1,9133, ,2, ,3,3,1,0,0,2,6,7,2011,1604,2,2122,1,4,1,28,2,10,1,6,1,1,9211, ,4,1,1
2011,7,22,1508,1,1,32,4,0,4,1,21,2,2,1,1,9211, ,2, ,1,3,0,0,2,1,21,7,2011,1508,2,1122,2, ,2,26,2,10,2,2,1,2, ,1,4,1,1
2011,7,25,1508,1,1,64,7,5,2,2,10,2,6,1,1,9211, ,2, ,6,3,1,0,0,2,16,7,2011,1508,2,1121,2, ,1,46,2,10,2,6,1,1,9211, ,4,1,1
2011,7,9,1508,9,2,32,99,99,99,2,10,1,6,1,2, ,1,2, ,1,99,99,99,99,99,9,7,2011,1508,2,1222,2, ,1,33,1,24,1,6,1,1,6111, ,3, , 
2011,7,15,1601,1,1,27,1,1,0,1,53,2,2,1,1,9312, ,2, ,1,0,0,0,0,0,14,7,2011,1601,1,2122,2, ,2,24,1,49,2,2,1,2, ,1,4,9,9
2011,7,7,1601,1,2,27,99,99,99,1,49,2,2,1,2, ,3,2, ,1,99,99,99,99,99,7,7,2011,1601,1,2122,2, ,1,99,1,59,2,1,1,9, , ,4,1,3
2011,7,8,1601,1,2,34,99,99,99,1,49,2,1,1,1,3310, ,2, ,1,99,99,99,99,99,1,7,2011,1601,1,1122,1,9,1,99,1,49,2,1,1,1,3310, ,4,1,3
2011,7,17,1601,1,2,20,1,1,0,1,46,1,2,1,2, ,1,2, ,3,99,99,99,99,99,16,7,2011,1601,1,1122,2, ,1,22,1,49,1,2,1,2, ,1,4,1,3
2011,7,18,1601,1,2,30,99,99,99,2,10,2,2,1,2, ,1,2, ,1,99,99,99,99,99,15,7,2011,1601,2,1122,2, ,1,99,1,10,2,2,1,1,9211, ,4,1,3
2011,7,16,1601,1,2,79,2,1,1,1,46,4,1,1,1,1314, ,2, ,6,1,0,1,0,0,16,7,2011,1601,1,2122,1,4,1,48,1,56,2,1,1,1,1314, ,4,1,1
2011,7,18,1601,1,2,46,1,0,1,1,59,2,1,1,1,1314, ,2, ,1,99,99,99,99,99,17,7,2011,1601,1,2122,2, ,1,47,1,49,2,2,1,1,9999, ,4,1,3
2011,7,19,1601,1,2,24,99,99,99,1,29,2,2,1,2, ,1,2, ,1,2,0,0,2,0,16,7,2011,1601,2,1122,9, ,1,99,1,29,2,2,1,1,9211, ,4,1,3
2011,7,21,1601,1,2,43,1,0,1,1,59,2,2,1,2, ,1,2, ,1,99,99,99,99,99,18,7,2011,1601,1,2121,2, ,1,29,1,29,2,2,1,1,7212, ,4,1,3
2011,7,21,1601,1,2,73,1,0,1,2,10,9,2,1,2, ,1,2, ,6,99,99,99,99,99,17,7,2011,1601,1,2122,2, ,1,48,1,49,2,2,1,1,3472, ,4,1,3
2011,7,1,1601,1,2,34,1,0,1,1,46,2,2,1,1,5122, ,2, ,1,1,0,0,0,1,1,7,2011,1601,1,2121,2, ,1,35,1,26,2,2,1,1,8322, ,3, , 
2011,7,1,1601,1,2,67,6,3,3,2,10,2,2,1,1,5132, ,2, ,6,99,99,99,99,99,31,6,2011,1601,2,2121,2, ,2,37,2,10,2,2,1,2, ,1,3, , 
2011,7,1,1601,1,2,30,2,0,2,2,10,1,1,1,1,9133, ,2, ,2,2,0,0,0,2,1,7,2011,1601,1,1111,2, ,1,40,2,10,1,2,1,1,7231, ,3, , 
2011,7,1,1601,1,2,27,3,1,2,1,26,2,2,1,1,9111, ,2, ,1,99,99,99,99,99,1,7,2011,1601,2,1121,2, ,1,32,1,22,2,2,1,1,8322, ,3, , 
2011,7,1,1601,1,2,27,1,1,0,1,33,1,2,1,2, ,1,2, ,10,99,99,99,99,99,1,7,2011,1601,2,2122,2, ,2,33,2,10,2,2,1,2, ,1,3, , 
2011,7,2,1601,1,2,35,6,3,3,1,26,1,1,1,2, ,1,2, ,2,99,99,99,99,99,2,7,2011,1601,1,1121,2, ,1,38,1,23,1,2,1,1,8322, ,3, , 
2011,7,2,1601,1,2,59,4,3,1,1,33,1,1,1,2, ,1,2, ,6,99,99,99,99,99,2,7,2011,1601,1,1122,2, ,1,40,1,46,2,1,1,1,9112, ,3, , 
2011,7,2,1601,1,2,13,0,0,0,1,24,1,1,1,2, ,3,2, ,5,99,99,99,99,99,2,7,2011,1601,1,1112,2, ,1,60,1,26,2,2,1,1,6111, ,3, , 
2011,7,3,1601,1,2,28,3,1,2,1,33,1,2,1,1,5220, ,2, ,3,99,99,99,99,99,2,7,2011,1601,1,2121,2, ,1,24,1,46,1,2,1,1,2411, ,3, , 
2011,7,3,1601,1,2,28,2,1,1,1,26,1,2,1,2, ,1,2, ,9,1,0,0,0,1,3,7,2011,1601,1,1122,2, ,1,26,1,26,1,2,1,1,7137, ,3, , 
2011,7,4,1601,9,2,36,6,5,1,1,21,2,2,1,2, ,1,2, ,1,99,99,99,99,99,3,7,2011,1604,1,1121,2, ,1,46,1,21,2,2,1,1,5220, ,3, , 
2011,7,4,1601,1,2,22,2,0,2,1,22,1,2,1,2, ,1,2, ,2,99,99,99,99,99,4,7,2011,1601,1,1111,2, ,1,26,1,46,1,2,1,1,3432, ,3, , 
2011,7,4,1601,1,2,28,1,0,1,1,26,2,2,1,1,9111, ,2, ,10,99,99,99,99,99,4,7,2011,1601,1,1122,2, ,2,35,2,10,2,2,1,2, ,1,3, , 
2011,7,4,1601,9,2,43,1,1,0,1,46,1,1,1,1,5132, ,2, ,3,99,99,99,99,99,4,7,2011,1601,9,2122,2, ,1,23,1,46,1,1,1,1,5132, ,3, , 
2011,7,4,1601,1,2,34,4,3,1,2,10,2,2,9,2, ,1,2, ,10,99,99,99,99,99,4,7,2011,1601,1,1121,2, ,2,28,2,10,2,2,1,2, ,1,3, , 
2011,7,4,1601,1,2,17,1,1,0,1,31,2,2,1,2, ,1,2, ,1,99,99,99,99,99,4,7,2011,1601,1,1122,2, ,1,19,1,26,2,2,1,1,9313, ,3, , 
2011,7,6,1601,1,2,58,10,7,3,2,10,2,2,1,1,9112, ,2, ,8,0,0,0,0,0,6,7,2011,1601,1,2122,2, ,2,36,1,26,2,2,1,2, ,1,3, , 
2011,7,7,1601,1,1,22,0,0,0,1,25,2,2,1,1,9211, ,2, ,10,0,0,0,0,0,7,7,2011,1601,1,2121,2, ,1,49,2,10,2,2,1,1,9313, ,3, , 
2011,7,11,1601,1,1,31,3,3,0,1,32,2,1,1,1,7231, ,2, ,1,0,0,0,0,0,11,7,2011,1601,1,2121,2, ,2,30,2,10,2,2,1,2, ,1,3, , 
2011,7,14,1601,1,2,21,1,0,1,1,26,2,2,1,2, ,1,2, ,1,0,0,0,0,0,14,7,2011,1601,1,2121,2, ,1,33,1,26,2,2,1,2, ,9,3, , 
2011,7,14,1601,9,2,79,3,2,1,1,26,2,1,1,2, ,1,2, ,6,0,0,0,0,0,14,7,2011,1601,1,2121,2, ,1,46,1,46,2,1,1,2, ,4,3, , 
2011,7,15,1601,1,2,24,1,1,0,1,46,2,1,1,1,1314, ,2, ,1,0,0,0,0,0,14,7,2011,1601,1,1122,2, ,1,27,1,54,2,2,1,1,4211, ,3, , 
2011,7,16,1601,1,2,32,4,4,0,2,10,2,2,1,2, ,1,2, ,1,0,0,0,0,0,16,7,2011,1601,2,2121,2, ,1,30,2,10,2,2,1,1,7141, ,3, , 
2011,7,16,1601,1,1,39,5,3,2,2,10,2,2,1,1,9211, ,2, ,10,0,0,0,0,0,16,7,2011,1601,2,1121,2, ,1,27,2,10,1,2,1,2, ,4,3, , 
2011,7,16,1601,2,2,18,1,0,1,1,26,2,2,1,2, ,1,2, ,1,0,0,0,0,0,16,7,2011,1601,1,1122,2, ,1,22,2,10,2,2,1,2, ,4,3, , 
2011,7,20,1601,1,2,37,1,1,0,2,10,2,2,1,2, ,1,2, ,1,0,0,0,0,0,20,7,2011,1601,2,1121,2, ,1,50,2,10,2,2,1,1,9211, ,3, , 
2011,7,20,1601,1,2,23,99,99,99,1,26,2,2,1,2, ,1,2, ,1,0,0,0,0,0,20,7,2011,1601,2,1122,2, ,1,43,1,26,2,2,1,1,6111, ,3, , 
2011,7,21,1601,1,2,24,2,2,0,1,26,2,1,1,2, ,1,2, ,1,0,0,0,0,0,21,7,2011,1601,1,1122,2, ,1,26,1,26,2,1,1,1,7231, ,3, , 
2011,7,21,1601,1,2,16,0,0,0,1,26,2,2,1,1,9131, ,9, ,1,0,0,0,0,0,21,7,2011,1601,2,1121,2, ,1,20,1,26,2,2,1,2, ,4,3, , 
2011,7,21,1601,1,2,51,6,5,1,2,10,2,2,1,2, ,1,2, ,8,0,0,0,0,0,21,7,2011,1601,1,1122,2, ,2,24,1,46,2,1,1,2, ,1,3, , 
2011,7,22,1601,1,2,18,1,1,0,1,23,3,2,1,2, ,1,2, ,2,0,0,0,0,0,22,7,2011,1601,1,1122,2, ,1,22,1,26,3,1,1,2, ,4,3, , 
2011,7,22,1601,1,2,32,3,1,2,1,46,1,1,1,2, ,1,2, ,3,0,0,0,0,0,22,7,2011,1601,1,2122,2, ,1,35,1,46,3,1,1,2, ,4,3, , 
2011,7,23,1601,1,2,36,9,6,3,2,10,3,2,1,2, ,1,2, ,10,0,0,0,0,0,23,7,2011,1601,2,2121,2, ,1,35,1,26,2,2,1,1,5169, ,3, , 
2011,7,25,1601,1,2,23,0,0,0,1,52,1,2,1,2, ,3,2, ,4,0,0,0,0,0,25,7,2011,1601,1,1122,2, ,1,46,1,46,3,2,1,2, ,4,3, , 
2011,7,25,1601,1,2,19,2,0,2,2,10,1,2,1,2, ,1,2, ,2,0,0,0,0,0,25,7,2011,1601,1,2121,2, ,1,38,2,10,3,2,1,2, ,4,3, , 
2011,7,25,1601,1,1,42,4,2,2,1,26,2,2,1,1,5220, ,2, ,1,0,0,0,0,0,25,7,2011,1601,1,2122,2, ,2,32,2,10,2,2,1,2, ,1,3, , 
2011,7,29,1601,1,2,35,4,0,4,2,10,2,2,1,2, ,1,2, ,1,0,0,0,0,0,29,5,2011,1601,2,1121,2, ,1,42,2,10,2,2,1,2, ,4,3, , 
2011,7,29,1601,1,2,32,3,2,1,1,31,2,6,9,1,9141, ,2, ,1,0,0,0,0,0,29,7,2011,1601,1,1121,2, ,1,37,2,10,2,2,1,2, ,9,3, , 
2011,7,30,1601,1,2,31,2,2,0,1,46,3,1,1,1,2411, ,2, ,2,0,0,0,0,0,30,7,2011,1601,1,1122,2, ,1,29,2,10,3,1,1,2, ,4,3, , 
2011,7,30,1601,1,2,25,1,0,1,1,26,2,2,1,2, ,1,2, ,1,0,0,0,0,0,30,7,2011,1601,2,2121,2, ,1,30,2,10,2,2,1,2, ,9,3, , 
2011,7,31,1601,1,2,21,2,2,0,1,26,2,2,1,1,9112, ,9, ,1,0,0,0,0,0,31,7,2011,1601,1,1122,2, ,1,26,1,26,2,5,1,2, ,4,3, , 
2011,7,31,1601,1,2,33,2,0,2,2,10,3,1,1,2, ,1,2, ,2,0,0,0,0,0,31,7,2011,1601,1,1122,2, ,1,24,2,10,3,2,1,1,7442, ,3, , 
2011,7,31,1601,1,2,18,1,1,0,1,26,2,2,9,2, ,1,2, ,1,0,0,0,0,0,31,7,2011,1601,1,1122,2, ,1,21,1,25,2,2,1,1,9313, ,3, , 
2011,7,8,1601,1,2,26,99,99,99,1,23,1,2,1,2, ,1,2, ,2,99,99,99,99,99,7,7,2011,1604,2,2122,2, ,1,28,1,26,2,2,1,1,8322, ,5, , 
2011,7,13,1601,1,2,25,2,1,1,1,23,2,6,1,1,9131, ,2, ,1,4,1,1,1,1,12,7,2011,1601,2,2122,2, ,1,31,1,10,2,2,1,1,9112, ,5, , 
2011,7,18,1601,1,2,30,2,1,1,2,10,2,2,1,2, ,1,2, ,1,2,0,0,1,1,15,7,2011,1601,2,1122,2, ,1,30,2,10,2,2,1,1,9211, ,5, , 
2011,7,6,1601,1,2,39,4,3,1,1,49,2,1,1,2, ,1,2, ,1,4,3,1,0,0,6,7,2011,1601,2,1122,1,3,1,48,1,39,2,2,1,2, ,2,6, , 
2011,7,8,1601,1,2,23,3,0,3,1,23,2,2,1,2, ,1,9, ,1,4,1,0,0,3,20,6,2011,1601,2,1122,2, ,1,37,1,26,2,2,1,1,5169, ,6, , 
2011,7,8,1601,2,2,12,99,99,99,2,10,1,2,1,2, ,9,2, ,10,99,99,99,99,99,6,7,2011,1601,1,1222,2, ,1,22,1,25,2,2,1,1,9211, ,6, , 
2011,7,19,1601,1,1,84,99,99,99,1,23,1,1,1,2, ,9,9, ,10,99,99,99,99,99,14,7,2011,1601,2,1221,2, ,2,40,1,26,2,1,1,1,5220, ,6, , 
2011,7,19,1601,1,2,38,3,0,3,1,26,1,1,2,2, ,1,2, ,10,3,0,0,0,3,19,7,2011,1601,1,2122,9, ,2,42,1,31,2,2,1,2, ,1,6, , 
2011,7,7,1601,1,2,32,3,0,3,1,53,2,1,1,1,1314, ,9, ,1,99,99,99,99,99,11,2,2011,1601,1,2122,2, ,1,35,1,33,2,1,1,2, ,1,1, , 
2011,7,15,1601,1,2,17,2,2,0,1,29,2,2,1,2, ,1,9, ,1,99,99,99,99,99,14,7,2011,1601,2,1222,2, ,1,25,2,10,2,2,1,1,9211, ,1, , 
2011,7,20,1601,1,2,32,4,3,1,1,29,2,2,1,1,9111, ,2, ,1,99,99,99,99,99,18,7,2011,1611,2,1122,2, ,1,34,1,29,2,2,1,1,6111, ,1, , 
2011,7,21,1601,1,2,28,2,1,1,1,29,3,2,1,2, ,1,1,9,2,99,99,99,99,99,20,7,2011,1601,2,1222,2, ,1,33,2,10,3,2,9,1,9211, ,1, , 
2011,7,28,1601,1,2,24,1,0,1,1,29,2,2,1,2, ,1,2, ,1,99,99,99,99,99,23,7,2011,1601,2,1122,2, ,1,28,1,29,2,2,1,1,9998, ,4,1,3
2011,7,7,1602,1,2,29,3,3,0,1,26,2,2,1,2, ,1,2, ,1,3,0,0,3,0,6,7,2011,1602,2,1122,2, ,1,33,1,44,2,2,1,1,7122, ,4,1,3
2011,7,8,1602,1,2,37,2,1,1,1,23,2,1,1,2, ,1,2, ,1,2,0,0,1,1,5,7,2011,1602,1,1122,2, ,1,28,1,24,2,2,1,1,5220, ,4,1,1
2011,7,8,1602,1,2,30,1,1,0,2,10,2,2,1,2, ,1,2, ,2,1,0,0,1,0,7,7,2011,1602,1,1122,2, ,1,29,2,10,1,2,1,1,9211, ,4,1,3
2011,7,11,1602,1,2,16,1,1,0,2,10,3,2,1,2, ,1,2, ,2,0,0,0,0,0,99,99,9999,1602,2,1122,2, ,1,18,2,10,3,1,1,1,7423, ,4,1,1
2011,7,12,1602,1,2,25,3,2,1,2,10,3,2,1,2, ,1,2, ,2,0,0,0,0,0,10,7,2011,1602,1,2122,2, ,1,30,1,22,3,2,1,1,7141, ,4,1,1
2011,7,11,1602,1,2,21,1,0,1,1,46,1,1,1,1,1314, ,2, ,2,1,0,0,0,1,8,7,2011,1602,1,1122,2, ,1,24,1,45,1,1,1,1,1314, ,4,1,3
2011,7,19,1602,1,2,28,1,1,0,1,46,1,1,1,2, ,1,2, ,3,1,0,0,1,0,17,7,2011,1602,1,2122,2, ,1,38,1,33,1,1,1,1,5169, ,4,1,1
2011,7,25,1602,1,2,27,3,1,2,1,24,2,2,1,2, ,1,2, ,1,3,0,0,1,2,19,7,2011,1602,2,1122,2, ,1,29,1,32,2,2,1,1,8322, ,4,1,1
2011,7,4,1603,1,2,28,3,2,1,1,33,2,2,1,2, ,1,2, ,1,0,0,0,0,0,2,7,2011,1603,1,1122,2, ,1,33,1,49,2,2,1,1,8322, ,4,1,3
2011,7,8,1603,1,2,54,7,6,1,2,10,2,2,1,2, ,1,2, ,3,0,0,0,0,0,28,6,2011,1603,1,1122,2, ,1,60,2,10,2,2,1,1,9120, ,4,1,3
2011,7,11,1603,1,2,18,1,1,0,1,46,2,2,1,1,3310, ,2, ,1,0,0,0,0,0,2,7,2011,1603,1,1122,2, ,1,19,1,10,2,2,1,1,8322, ,4,1,3
2011,7,12,1603,1,2,28,3,1,2,1,25,2,2,1,2, ,1,2, ,1,0,0,0,0,0,10,7,2011,1603,1,1112,2, ,1,30,1,26,2,2,1,1,7231, ,4,1,3
2011,7,12,1603,1,2,15,0,0,0,1,26,1,2,1,2, ,3,2, ,3,0,0,0,0,0,11,7,2011,1603,2,1122,2, ,1,20,1,26,2,2,1,1,6111, ,4,1,3
2011,7,19,1603,1,2,22,0,0,0,1,26,1,2,1,2, ,1,2, ,9,0,0,0,0,0,19,7,2011,1603,1,1112,2, ,1,17,1,26,3,2,1,1,7122, ,4,1,3
2011,7,21,1603,1,2,16,1,1,0,1,33,2,1,1,2, ,3,2, ,1,0,0,0,0,0,21,7,2011,1603,1,1122,2, ,1,18,1,49,2,2,1,1,7442, ,4,1,3
2011,7,26,1603,1,2,30,5,1,4,1,22,1,2,1,2, ,1,2, ,2,0,0,0,0,0,24,7,2011,1603,1,1122,2, ,1,32,1,26,3,2,1,2, ,4,4,1,3
2011,7,28,1603,1,2,30,1,1,0,1,21,1,1,1,2, ,1,2, ,3,1,0,0,1,0,27,7,2011,1603,1,2122,2, ,1,36,1,21,1,1,1,1,6111, ,4,1,3
2011,7,18,1604,1,2,41,4,2,2,2,10,2,2,1,1,9131, ,2, ,3,4,2,1,1,0,12,6,2011,1604,1,1122,2, ,1,47,1,33,2,2,1,1,8322, ,4,1,1
2011,7,19,1604,1,2,33,5,2,3,1,21,1,2,1,2, ,1,2, ,3,5,0,0,2,3,16,7,2011,1604,2,1122,2, ,1,34,1,22,1,2,1,1,7122, ,4,1,1
2011,7,21,1604,1,2,31,2,2,0,1,46,1,1,1,1,3310, ,2, ,3,2,0,0,2,0,20,7,2011,1604,1,1122,2, ,1,35,1,45,1,2,1,1,3111, ,4,1,1
2011,7,4,1605,1,2,22,1,1,0,1,10,2,2,1,2, ,1,2, ,1,1,0,0,1,0,2,7,2011,1605,2,1222,2, ,1,20,2,10,2,2,1,1,9313, ,4,1,3
2011,7,12,1605,1,2,18,1,1,0,2,10,1,2,1,2, ,1,2, ,2,99,99,99,99,99,12,7,2011,1605,2,1122,2, ,1,21,1,25,2,2,1,1,9313, ,4,1,3
2011,7,18,1605,9,2,34,7,4,3,2,10,2,2,1,2, ,1,2, ,1,99,99,99,99,99,17,7,2011,1605,2,2122,2, ,1,41,1,23,2,2,1,1,9211, ,4,1,3
2011,7,27,1605,1,2,32,99,99,99,2,10,2,2,1,1,9131, ,2, ,1,5,2,1,2,0,27,7,2011,1605,2,1122,2, ,1,35,1,29,2,2,1,1,5141, ,4,1,3
2011,7,1,1605,1,2,26,3,2,1,2,10,3,2,1,2, ,1,2, ,2,99,99,99,99,99,20,6,2011,1605,2,1122,2, ,1,30,1,26,3,2,1,1,5169, ,4,1,1
2011,7,5,1605,1,1,65,99,99,99,2,10,3,2,1,1,9211, ,2, ,10,99,99,99,99,99,28,6,2011,1605,2,2122,2, ,1,23,1,26,1,2,1,1,9211, ,4,1,1
2011,7,6,1605,1,2,63,99,99,99,2,10,2,2,1,2, ,1,2, ,6,2,2,0,0,0,30,6,2011,1605,2,1121,2, ,1,40,1,29,3,2,1,1,7122, ,4,1,3
2011,7,20,1605,1,2,38,4,3,1,2,10,1,2,1,2, ,1,2, ,6,99,99,99,99,99,17,7,2011,1605,2,1122,2, ,1,21,1,26,3,2,1,1,7122, ,4,1,1
2011,7,6,1606,1,2,25,99,99,99,9,99,2,2,1,2, ,1,2, ,1,99,99,99,99,99,7,6,2011,1606,2,1222,2, ,1,32,1,26,2,2,9,1,9211, ,4,1,1
2011,7,11,1606,1,2,99,99,99,99,2,10,1,2,9,2, ,1,2, ,2,99,99,99,99,99,8,7,2011,1606,2,1122,2, ,1,99,2,10,1,2,9,1,9211, ,4,1,1
2011,9,19,1606,1,2,24,2,2,0,1,33,1,2,1,2, ,3,2, ,2,99,99,99,99,99,18,7,2011,1606,1,1122,1,4,1,99,1,46,1,2,1,1,3310, ,4,1,3
2011,7,27,1606,1,2,27,99,99,99,2,10,2,2,1,2, ,1,2, ,1,99,99,99,99,99,27,7,2011,1606,2,1122,2, ,1,38,2,10,2,2,1,1,9152, ,4,1,1
2011,7,4,1607,1,2,22,1,1,0,9,99,3,2,1,2, ,1,2, ,2,1,1,0,0,0,4,7,2011,1607,2,1122,2, ,1,99,9,99,3,2,1,1,6111, ,4,1,3
2011,7,4,1607,1,2,40,1,0,1,2,10,1,2,1,2, ,1,2, ,9,1,0,0,0,1,3,7,2011,1607,2,1122,2, ,1,99,9,99,3,2,1,1,6111, ,4,1,3
2011,7,11,1607,1,2,25,3,3,0,2,10,3,2,1,2, ,1,2, ,10,1,1,0,0,0,7,7,2011,1607,2,1121,2, ,1,99,9,99,3,2,1,1,6111, ,4,1,3
2011,7,11,1607,1,1,84,99,99,99,9,99,1,2,1,1,9211, ,2, ,4,99,99,99,99,99,10,7,2011,1607,1,2121,2, ,1,99,1,29,9,2,1,9, , ,4,1,1
2011,7,12,1607,1,2,27,99,99,99,2,10,3,2,1,2, ,1,2, ,2,99,99,99,99,99,10,7,2011,1607,2,1122,2, ,1,99,9,99,3,2,1,9, , ,4,1,3
2011,7,14,1607,1,2,40,99,99,99,2,10,2,2,1,2, ,1,2, ,1,99,99,99,99,99,12,7,2011,1607,2,1122,2, ,1,99,9,99,2,2,1,1,9999, ,4,1,3
2011,7,27,1607,1,2,24,1,1,0,2,10,4,2,1,1,9131, ,2, ,10,1,0,0,1,0,24,7,2011,1607,2,2122,2, ,2,99,9,99,3,2,1,2, ,1,4,1,1
2011,7,26,1607,1,2,32,2,0,2,2,10,1,2,1,2, ,1,2, ,10,1,0,0,1,0,26,7,2011,1607,2,1122,2, ,2,99,9,99,9,2,1,2, ,1,4,1,1
2011,7,18,1607,1,2,37,1,0,1,2,10,2,2,1,2, ,1,2, ,9,1,0,0,0,1,18,7,2011,1607,2,1122,2, ,1,99,9,99,2,2,1,1,6111, ,4,1,3
2011,7,18,1607,1,2,22,1,0,1,1,29,1,2,1,2, ,1,2, ,10,99,99,99,99,99,17,7,2011,1607,1,1122,2, ,1,99,9,99,9,2,1,1,9999, ,4,1,3
2011,7,19,1607,1,2,18,1,0,1,1,29,1,2,1,2, ,1,2, ,3,99,99,99,99,99,19,7,2011,1607,1,1122,2, ,1,99,9,99,3,2,1,1,6111, ,4,1,1
2011,7,27,1607,1,2,19,2,0,2,2,10,2,2,1,2, ,1,2, ,10,99,99,99,99,99,27,7,2011,1607,2,2122,2, ,1,99,9,99,1,2,1,1,9211, ,4,1,1
2011,7,4,1608,1,2,40,2,0,2,1,23,2,2,1,2, ,1,2, ,1,1,0,1,0,0,4,7,2011,1608,2,1122,2, ,1,43,1,26,2,2,1,1,5220, ,4,1,1
2011,7,4,1608,1,2,25,2,1,1,2,10,2,2,1,2, ,1,2, ,1,1,0,1,0,0,3,6,2011,1608,2,1122,2, ,1,36,1,26,2,2,1,1,6111, ,4,1,1
2011,7,20,1608,1,2,38,1,0,1,1,46,2,2,1,1,3310, ,2, ,1,1,0,1,0,0,19,7,2011,1608,2,1122,2, ,1,43,1,49,2,2,1,1,3310, ,4,1,1
