ANO_EMISION,MES_EMISION,DIA_EMISION,DEPTO_MCPIO,QUIEN_REPORTA,VIC_SEXO,VIC_EDAD,TOTAL_HIJOS,NUM_HIJ_HOM,NUM_HIJ_MUJ,VIC_ALFAB,VIC_ESCOLARIDAD,VIC_EST_CIV,VIC_GRUPET,VIC_NACIONAL,VIC_TRABAJA,VIC_OCUP,VIC_DEDICA,VIC_DISC,TIPO_DISCAQ,VIC_REL_AGR,OTRAS_VICTIMAS,VIC_OTRAS_HOM,VIC_OTRAS_MUJ,VIC_OTRAS_N_OS,VIC_OTRAS_N_AS,HEC_DIA,HEC_MES,HEC_ANO,HEC_DEPTOMCPIO,HEC_AREA,HEC_TIPAGRE,HEC_RECUR_DENUN,INST_DONDE_DENUNCIO,AGR_SEXO,AGR_EDAD,AGR_ALFAB,AGR_ESCOLARIDAD,AGR_EST_CIV,AGR_GURPET,AGR_NACIONAL,AGR_TRABAJA,AGR_OCUP,AGR_DEDICA,INST_DENUN_HECHO,MEDIDAS_SEGURIDAD
2009,11,9,1001,1,2,17,1,1,0,1,29,2,2,1,2, ,1,2, ,1,1,0,0,1,0,9,11,2009,1001,2,1122,2, ,1,23,1,29,2,2,1,1,8322, ,3, 
2009,11,9,1001,1,2,17,1,0,1,2,10,2,2,1,2, ,1,2, ,1,1,0,0,0,1,8,11,2009,1001,2,1122,2, ,1,23,1,29,2,2,1,1,7141, ,3, 
2009,11,11,1001,1,2,24,1,0,1,1,29,3,2,1,2, ,1,2, ,9,1,0,0,0,1,8,11,2009,1001,2,1122,2, ,1,26,1,29,2,2,1,1,9211, ,3, 
2009,11,17,1001,1,2,28,1,0,1,1,29,2,2,1,1,9112, ,2, ,1,1,0,0,0,1,14,11,2009,1001,2,1122,2, ,1,32,1,29,2,2,1,1,7124, ,3, 
2009,11,17,1001,1,2,20,1,1,0,1,29,3,2,1,2, ,1,2, ,2,1,0,0,1,0,15,11,2009,1001,2,2122,2, ,1,33,1,29,3,2,1,1,7433, ,3, 
2009,11,22,1001,1,2,40,1,0,1,1,29,3,2,1,1,5220, ,2, ,2,1,0,0,0,1,22,11,2009,1001,2,1122,2, ,1,28,1,29,3,2,1,1,7124, ,3, 
2009,11,26,1001,1,2,16,1,1,0,1,99,2,2,1,2, ,3,2, ,4,0,0,0,0,0,26,11,2009,1001,2,1122,9, ,1,41,1,29,2,2,1,1,7442, ,3, 
2009,11,2,1001,1,2,29,1,1,0,2,10,1,6,1,2, ,1,2, ,4,0,0,0,0,0,2,11,2009,1001,2,2122,2, ,2,54,1,29,2,6,1,2, ,1,3, 
2009,11,4,1001,1,2,37,1,1,0,1,29,3,2,1,2, ,1,2, ,3,1,0,0,1,0,4,11,2009,1001,2,2122,2, ,1,37,1,29,1,2,1,1,7122, ,3, 
2009,11,5,1001,1,2,36,1,1,0,1,29,3,2,1,2, ,1,2, ,2,1,0,0,1,0,5,11,2009,1001,2,2122,2, ,1,29,1,29,3,2,1,1,9211, ,3, 
2009,11,5,1001,1,2,28,1,0,1,1,29,2,2,1,2, ,1,2, ,1,1,0,0,0,1,5,11,2009,1001,2,1122,2, ,1,27,1,29,2,2,1,1,7122, ,3, 
2009,11,20,1001,2,2,67,1,1,0,1,39,4,2,1,2, ,1,2, ,10,1,1,0,0,0,20,11,2009,1014,2,2221,2, ,1,41,1,39,5,6,1,2, ,2,6, 
2009,11,12,1003,1,2,23,1,1,0,1,33,2,1,1,2, ,3,2, ,1,0,0,0,0,0,11,11,2009,1003,9,1122,2, ,1,26,1,33,2,1,1,1,9151, ,3, 
2009,11,21,1003,1,2,28,1,0,1,1,33,2,1,1,2, ,1,2, ,1,1,0,0,0,1,20,11,2009,1003,9,1122,2, ,1,28,1,46,2,1,1,1,6111, ,3, 
2009,11,20,1004,1,2,21,1,0,1,1,49,2,1,1,2, ,1,2, ,3,0,0,0,0,0,19,11,2009,1004,1,2122,1,4,1,24,1,49,2,1,1,1,9998, ,4,1
2009,11,27,1004,1,2,25,1,0,1,9,99,2,2,1,2, ,1,2, ,1,1,0,0,0,1,24,11,2009,1004,2,1122,9, ,1,20,2,10,2,2,1,1,9211, ,4,1
2009,11,11,1006,1,2,17,1,1,0,1,31,2,1,1,2, ,1,2, ,1,0,0,0,0,0,2,11,2009,1006,2,2122,2, ,1,29,1,24,2,1,1,1,9211, ,4,1
2009,11,25,1009,1,2,20,1,1,0,1,49,2,2,1,2, ,1,2, ,1,0,0,0,0,0,25,11,2009,1009,9,2122,2, ,1,24,1,29,2,2,1,1,8322, ,4,2
2009,11,23,1011,1,2,32,1,1,0,2,10,2,2,1,2, ,1,2, ,1,0,0,0,0,0,22,11,2009,1011,1,1122,2, ,1,36,2,10,2,2,1,1,9211, ,4,1
2009,11,3,1012,1,2,33,1,1,0,2,10,2,6,1,1,5220, ,2, ,1,0,0,0,0,0,3,11,2009,1012,1,1222,2, ,1,30,1,26,2,6,1,2, ,9,3, 
2009,11,9,1014,1,2,18,1,0,1,1,10,3,1,1,2, ,1,2, ,2,99,99,99,99,99,5,11,2009,1014,2,1222,2, ,1,19,1,29,9,6,9,1,9211, ,3, 
2009,11,4,1018,1,2,21,1,1,0,1,29,3,1,1,2, ,1,2, ,2,1,0,0,1,0,1,11,2009,1018,2,1122,2, ,1,23,1,29,3,1,1,1,9211, ,4,1
2009,11,30,1018,1,2,17,1,0,1,1,29,3,1,1,2, ,1,2, ,2,1,0,0,0,1,29,11,2009,1018,1,1122,2, ,1,24,1,29,3,1,1,1,7122, ,4,1
2009,11,10,1020,1,2,24,1,1,0,2,10,1,2,1,2, ,1,2, ,2,0,0,0,0,0,8,11,2009,1020,9,2122,2, ,1,25,1,29,1,2,9,1,9211, ,4,2
2009,11,29,1020,1,2,21,1,1,0,1,39,1,1,1,2, ,1,2, ,3,1,0,0,1,0,29,11,2009,101,1,1122,2, ,1,24,1,39,1,1,1,1,8263, ,4,1
2009,11,17,1101,1,2,38,1,0,1,1,26,2,1,1,2, ,1,2, ,1,0,0,0,0,0,11,11,2009,1101,1,1122,2, ,1,41,1,26,2,1,1,1,7137, ,4,2
2009,11,21,1101,1,2,20,1,0,1,1,26,2,1,1,2, ,1,2, ,1,0,0,0,0,0,21,11,2009,1101,1,1122,2, ,1,38,1,46,2,1,1,1,3310, ,4,1
2009,11,27,1101,1,2,32,1,0,1,1,21,2,1,1,1,9131, ,2, ,1,1,0,0,0,1,27,11,2009,1101,1,1122,2, ,1,32,2,10,2,1,1,1,8322, ,4,2
2009,11,17,1101,2,2,17,1,0,1,1,26,1,1,1,2, ,1,2, ,3,1,0,0,1,0,10,8,2009,1101,1,1122,2, ,1,42,1,33,3,1,1,1,8324, ,1, 
2009,11,13,1101,1,2,27,1,0,1,1,33,1,1,1,1,5220, ,2, ,3,2,1,1,0,0,13,11,2009,1101,2,2122,1,4,1,41,1,46,2,1,1,1,9999, ,3, 
2009,11,13,1101,1,2,31,1,1,0,1,46,3,1,1,1,9112, ,2, ,2,3,1,1,0,1,13,11,2009,1101,1,1111,2, ,1,32,1,46,3,1,1,2, ,9,3, 
2009,11,3,1101,1,1,21,1,1,0,1,32,3,1,1,1,7411, ,2, ,2,3,0,2,1,0,3,11,2009,1101,1,2122,2, ,2,22,1,26,3,1,1,2, ,1,3, 
2009,11,3,1101,1,1,23,1,1,0,1,26,3,1,1,1,9333, ,2, ,2,2,0,0,0,2,2,11,2009,1101,2,1122,2, ,2,23,1,23,3,1,2,2, ,1,3, 
2009,11,4,1101,1,2,22,1,0,1,1,26,3,1,1,2, ,1,2, ,3,1,0,0,0,1,3,11,2009,1101,1,2122,2, ,1,19,1,26,3,1,1,2, ,9,3, 
2009,11,7,1101,1,2,25,1,1,0,1,56,1,1,1,1,2410, ,2, ,3,3,1,1,1,0,7,11,2009,1101,1,2122,1,4,1,25,1,46,1,1,1,1,9999, ,3, 
2009,11,10,1101,1,2,21,1,0,1,1,26,1,1,1,2, ,1,2, ,3,4,1,3,0,0,10,11,2009,1101,2,1121,2, ,1,27,1,26,2,1,1,1,7137, ,3, 
2009,11,11,1101,1,2,40,1,1,0,1,46,1,1,1,1,3310, ,2, ,9,1,0,0,1,0,10,11,2009,110,1,2212,1,2,2,53,1,26,2,1,1,2, ,9,3, 
2009,11,13,1102,1,2,23,1,1,0,1,23,2,2,1,2, ,1,2, ,1,1,0,0,1,0,12,11,2009,1102,2,1122,2, ,1,30,1,26,2,2,1,1,9211, ,4,1
2009,11,9,1103,1,2,34,1,0,1,1,23,2,1,1,1,9131, ,2, ,1,0,0,0,0,0,7,11,2009,1103,1,1222,2, ,1,36,1,33,2,1,1,1,7141, ,4,1
2009,11,9,1103,1,2,58,1,0,1,1,24,2,2,1,2, ,1,2, ,1,0,0,0,0,0,8,11,2009,1103,1,2122,2, ,1,58,1,10,2,2,1,1,9211, ,4,1
2009,11,9,1105,1,2,21,1,1,0,1,26,1,2,1,2, ,1,2, ,2,1,0,0,1,0,9,11,2009,1105,1,1122,2, ,1,21,1,26,1,2,1,1,5169, ,3, 
2009,11,5,1106,1,2,18,1,1,0,2,10,2,1,1,2, ,1,2, ,1,0,0,0,0,0,31,10,2009,1106,2,1122,2, ,1,25,1,23,2,1,1,1,9211, ,4,1
2009,11,9,1106,1,2,23,1,1,0,1,33,3,1,1,2, ,1,2, ,2,0,0,0,0,0,8,11,2009,1106,1,1122,2, ,1,25,1,26,3,1,1,1,9211, ,4,1
2009,11,16,1106,1,2,18,1,1,0,1,45,2,1,1,2, ,1,2, ,1,0,0,0,0,0,14,11,2009,1106,1,1122,1,3,1,26,1,33,2,1,1,1,9313, ,4,1
2009,11,17,1106,1,2,23,1,1,0,1,33,2,1,1,2, ,1,2, ,1,0,0,0,0,0,16,11,2009,1106,2,1122,2, ,1,33,1,44,2,1,1,1,7412, ,4,1
2009,11,17,1106,1,2,33,1,0,1,1,26,1,1,1,2, ,1,2, ,2,0,0,0,0,0,16,11,2009,1106,1,1122,2, ,1,35,1,26,1,1,1,1,7231, ,4,1
2009,11,14,1106,1,2,18,1,1,0,1,45,2,1,1,2, ,1,2, ,1,0,0,0,0,0,13,11,2009,1106,1,2122,2, ,1,26,1,33,2,1,1,1,9211, ,3, 
2009,11,22,1107,1,2,17,1,0,1,1,25,3,1,1,2, ,1,2, ,2,0,0,0,0,0,19,11,2009,1107,2,2122,2, ,1,24,1,25,3,1,1,1,9211, ,3, 
2009,11,25,1107,1,2,21,1,0,1,1,31,2,1,1,2, ,1,2, ,1,0,0,0,0,0,25,11,2009,1107,1,2122,2, ,1,25,1,24,2,2,1,1,9211, ,3, 
2009,11,18,1201,1,2,18,1,0,1,1,32,1,1,1,1,8263, ,2, ,10,0,0,0,0,0,17,11,2009,1217,2,2122,2, ,1,45,1,29,2,1,1,2, ,2,4,2
2009,11,23,1201,1,2,16,1,1,0,1,33,2,1,1,2, ,1,2, ,1,0,0,0,0,0,21,11,2009,1227,2,1122,2, ,1,20,1,26,2,1,1,1,7122, ,4,2
2009,11,12,1201,1,2,17,1,1,0,1,44,1,1,1,2, ,3,2, ,3,0,0,0,0,0,14,10,2009,1201,1,1122,2, ,1,22,1,44,1,1,1,2, ,3,1, 
2009,11,2,1201,1,2,20,1,1,0,1,26,2,1,1,2, ,1,2, ,1,0,0,0,0,0,1,11,2009,1201,2,1221,2, ,1,25,1,26,2,1,1,1,8322, ,3, 
2009,11,6,1201,9,2,17,1,1,0,1,26,2,1,1,2, ,1,2, ,10,0,0,0,0,0,6,11,2009,1201,2,2122,2, ,2,58,2,10,2,1,1,2, ,1,3, 
2009,11,7,1201,1,2,19,1,1,0,1,33,1,1,1,2, ,1,2, ,2,0,0,0,0,0,7,11,2009,1201,1,1122,1,1,1,22,1,26,1,1,1,2, ,9,3, 
2009,11,9,1201,1,1,55,1,0,1,1,26,3,1,1,1,7442, ,2, ,2,0,0,0,0,0,5,11,2009,1201,1,1122,2, ,2,22,1,26,3,1,1,2, ,1,3, 
2009,11,23,1201,1,2,16,1,1,0,1,26,2,1,1,2, ,1,2, ,1,0,0,0,0,0,15,11,2009,1202,2,1122,1,4,1,21,1,33,2,1,1,1,9211, ,3, 
2009,11,25,1201,1,2,18,1,0,1,1,23,3,1,1,2, ,1,2, ,2,0,0,0,0,0,24,11,2009,1202,2,2121,2, ,1,20,1,22,3,1,1,1,9211, ,3, 
2009,11,27,1201,1,2,17,1,1,0,1,26,3,1,1,2, ,1,2, ,4,2,1,1,0,0,27,11,2009,1201,1,1122,1,1,2,39,1,99,3,1,1,2, ,1,3, 
2009,11,30,1201,1,1,21,1,0,1,1,46,2,1,1,1,7231, ,2, ,1,0,0,0,0,0,30,11,2009,1201,1,2122,2, ,2,18,1,45,2,1,1,2, ,1,3, 
2009,11,18,1202,1,2,27,1,0,1,1,49,3,1,1,2, ,1,2, ,2,0,0,0,0,0,17,11,2009,1202,2,2122,2, ,1,40,1,59,1,1,1,1,5162, ,4,1
2009,11,3,1206,1,2,32,1,1,0,1,23,1,2,1,2, ,1,2, ,2,0,0,0,0,0,1,11,2009,1206,2,1222,2, ,1,60,1,26,1,2,1,1,9211, ,4,1
2009,11,11,1220,1,2,19,1,1,0,2,10,2,1,1,2, ,1,2, ,1,1,0,0,1,0,1,11,2009,1220,2,1122,2, ,1,19,1,33,2,1,1,1,9211, ,4,1
2009,11,23,1220,1,2,29,1,0,1,1,45,3,6,1,1,5141, ,2, ,2,99,99,99,99,99,22,11,2009,1220,1,1222,2, ,1,32,1,45,3,6,1,1,5162, ,4,1
2009,11,17,1221,1,2,17,1,0,1,2,10,2,1,1,2, ,1,2, ,1,1,0,0,0,1,14,11,2009,1221,1,1122,2, ,1,19,1,26,2,1,1,1,9211, ,4,1
2009,11,6,1222,1,2,18,1,1,0,1,23,1,1,1,2, ,1,2, ,2,0,0,0,0,0,6,11,2009,1222,2,1222,2, ,1,24,1,24,1,1,1,1,9211, ,4,1
2009,11,18,1210,1,2,18,1,0,1,1,45,1,1,1,2, ,1,2, ,2,0,0,0,0,0,9,11,2009,1210,1,1222,2, ,1,25,1,46,1,1,1,1,7137, ,4,1
2009,11,10,1225,1,2,18,1,1,0,1,26,2,1,1,2, ,1,2, ,1,0,0,0,0,0,10,11,2009,1225,1,1121,2, ,1,19,1,31,2,2,1,1,9211, ,3, 
2009,11,3,1227,1,2,17,1,1,0,1,24,1,1,1,2, ,1,2, ,2,0,0,0,0,0,15,10,2009,1227,2,1122,2, ,1,25,1,26,1,1,1,1,7122, ,4,1
2009,11,6,1211,1,2,20,1,1,0,1,29,2,6,1,2, ,1,2, ,1,0,0,0,0,0,5,11,2009,1211,2,1222,2, ,1,22,2,10,2,6,1,1,5220, ,3, 
2009,11,10,1212,1,2,30,1,1,0,1,29,2,1,1,2, ,1,2, ,1,1,0,0,1,0,9,11,2009,1212,2,1222,2, ,1,32,1,29,2,1,1,1,9211, ,4,1
2009,11,29,1212,2,2,23,1,0,1,1,29,1,1,1,2, ,1,2, ,2,1,0,0,0,1,29,11,2009,1212,1,2221,2, ,1,27,1,29,1,1,1,1,7412, ,4,1
2009,11,30,1212,1,2,22,1,1,0,1,29,2,1,1,2, ,1,2, ,1,1,0,0,1,0,27,11,2009,1212,2,1222,2, ,1,32,1,39,2,1,1,1,9211, ,4,1
2009,11,4,1215,1,1,62,1,0,1,1,21,2,1,1,1,9211, ,2, ,1,1,0,0,0,1,6,10,2009,1219,2,1122,2, ,2,56,2,10,2,1,1,1,9112, ,4,2
2009,11,3,1215,1,2,22,1,1,0,1,46,2,1,1,2, ,1,2, ,1,2,0,2,0,0,3,11,2009,1215,2,1122,2, ,1,25,1,26,2,1,1,1,8322, ,4,2
2009,11,16,1215,1,2,18,1,1,0,1,26,2,1,1,2, ,1,2, ,1,0,0,0,0,0,27,9,2009,1215,2,1122,2, ,1,20,2,10,2,1,1,1,9211, ,4,2
2009,11,16,1215,1,2,31,1,1,0,1,26,3,1,1,2, ,1,2, ,2,0,0,0,0,0,13,11,2009,1216,2,1122,2, ,1,26,1,31,3,1,1,1,5220, ,4,2
2009,11,18,1215,1,1,26,1,0,1,1,39,2,1,1,1,9112, ,2, ,1,0,0,0,0,0,17,11,2009,1215,1,1122,2, ,2,31,1,49,2,1,1,1,3310, ,4,2
2009,11,19,1215,1,2,32,1,0,1,1,46,2,1,1,1,3310, ,2, ,1,0,0,0,0,0,17,11,2009,1215,1,1122,2, ,1,26,1,32,2,1,1,1,9112, ,4,2
2009,11,24,1215,1,2,20,1,0,1,1,29,1,1,1,2, ,1,2, ,2,0,0,0,0,0,22,11,2009,1215,2,1122,2, ,1,23,1,29,1,1,1,1,3432, ,4,2
2009,11,30,1215,1,2,24,1,0,1,1,32,1,1,1,2, ,1,2, ,3,1,0,1,0,0,29,11,2009,1219,2,1122,2, ,1,24,1,10,1,1,1,1,8323, ,4,2
2009,11,30,1215,1,2,72,1,0,1,2,10,1,1,1,2, ,1,2, ,10,0,0,0,0,0,30,11,2009,1215,2,1121,2, ,1,22,1,29,3,1,1,1,9211, ,1, 
2009,11,24,1217,1,2,25,1,0,1,1,49,2,6,1,1,9131, ,2, ,1,0,0,0,0,0,10,11,2009,1217,1,1222,2, ,1,23,1,49,2,6,1,1,7231, ,4,1
2009,11,25,1217,1,2,16,1,0,1,1,31,1,1,1,2, ,6,2, ,2,1,0,0,0,1,20,11,2009,1217,2,2122,2, ,1,38,1,26,1,2,1,1,7122, ,4,1
2009,11,30,1320,1,2,33,1,0,1,2,10,2,2,1,2, ,1,2, ,1,0,0,0,0,0,28,11,2009,1320,2,1122,1,4,1,39,1,26,2,2,1,1,9211, ,4,1
2009,11,5,1320,1,2,26,1,0,1,2,10,2,2,1,2, ,1,2, ,1,0,0,0,0,0,7,10,2009,1320,2,1122,1,4,1,28,1,26,2,2,1,1,9211, ,4,1
2009,11,4,1324,1,2,19,1,0,1,1,46,2,1,1,2, ,1,2, ,1,1,0,0,0,1,4,11,2009,1324,1,1122,2, ,1,20,1,44,2,1,1,1,8322, ,4,1
2009,11,11,1326,9,2,21,1,0,1,1,46,2,2,1,2, ,1,2, ,1,1,0,0,0,1,9,11,2009,1326,1,1222,2, ,1,22,1,46,2,2,1,1,3310, ,4,1
2009,11,18,1301,1,2,20,1,0,1,1,26,2,1,1,2, ,2,2, ,1,1,0,1,0,0,17,11,2009,1301,1,1111,1,1,1,32,1,44,2,1,1,1,5220, ,1, 
2009,11,19,1301,1,2,26,1,1,0,1,22,3,1,1,2, ,1,2, ,2,2,1,1,0,0,19,11,2009,1304,2,1122,2, ,1,25,1,22,3,1,1,1,9313, ,1, 
2009,11,8,1301,1,2,30,1,0,1,1,23,2,1,1,1,9111, ,2, ,1,1,0,0,0,1,8,11,2009,1301,2,1122,2, ,1,29,1,26,2,1,1,1,5220, ,4,1
2009,11,18,1312,1,2,20,1,1,0,2,10,2,1,1,2, ,1,2, ,1,0,0,0,0,0,14,11,2009,1312,2,2122,2, ,1,23,2,10,2,1,1,1,9313, ,4,1
2009,11,17,1312,1,2,22,1,1,0,2,10,3,1,1,2, ,1,2, ,2,1,0,0,1,0,1,11,2009,1312,2,1122,2, ,1,29,2,10,3,1,1,1,7122, ,4,1
2009,11,12,1301,1,2,17,1,0,1,1,26,2,1,1,2, ,1,2, ,1,0,0,0,0,0,12,11,2009,1301,2,1121,2, ,1,21,1,26,2,1,1,1,7122, ,3, 
2009,11,9,1301,1,2,34,1,1,0,1,26,3,6,1,2, ,1,2, ,2,0,0,0,0,0,8,11,2009,1301,2,1122,2, ,1,37,1,31,3,6,1,1,7122, ,3, 
2009,11,7,1301,1,2,20,1,1,0,1,33,2,6,1,2, ,1,2, ,1,0,0,0,0,0,7,11,2009,1301,2,1122,2, ,1,26,1,33,2,6,1,1,7231, ,3, 
2009,11,9,1301,1,2,20,1,1,0,1,26,2,1,1,2, ,1,2, ,1,0,0,0,0,0,99,99,9999,1301,9,1122,2, ,1,18,1,31,2,2,1,1,5112, ,1, 
2009,11,10,1310,1,2,61,1,1,0,2,10,2,2,1,2, ,1,2, ,6,0,0,0,0,0,22,10,2009,1310,2,1222,2, ,1,26,1,26,1,2,1,1,9211, ,4,1
2009,11,16,1310,1,1,64,1,1,0,2,10,2,2,1,1,9211, ,2, ,6,1,0,1,0,0,12,11,2009,1310,2,2122,2, ,1,25,1,26,1,2,1,1,9211, ,4,1
2009,11,30,1316,1,2,22,1,0,1,2,10,1,2,1,2, ,1,2, ,2,1,0,0,0,1,25,11,2009,1316,1,1122,2, ,1,25,2,10,4,2,1,1,9211, ,4,1
2009,11,4,1327,1,2,20,1,1,0,1,33,2,2,1,2, ,1,2, ,10,1,0,0,1,0,30,10,2009,1327,1,1222,2, ,2,15,1,31,1,2,1,2, ,3,3, 
2009,11,23,1327,1,2,30,1,1,0,2,10,2,2,1,2, ,1,2, ,1,0,0,0,0,0,17,11,2009,1327,2,1122,2, ,1,31,2,10,2,2,1,1,9211, ,3, 
2009,11,27,1331,1,2,32,1,1,0,1,24,2,1,1,2, ,1,2, ,1,1,0,0,1,0,21,11,2009,1331,2,2122,1,4,1,34,1,26,2,1,1,1,9211, ,4,1
2009,11,30,1331,1,2,17,1,1,0,2,10,3,2,1,2, ,1,2, ,2,1,0,0,1,0,29,11,2009,1331,2,2122,2, ,1,21,1,24,3,2,1,1,9211, ,4,1
2009,11,10,1332,1,2,18,1,0,1,1,33,3,1,1,2, ,1,2, ,2,1,0,0,0,1,9,11,2009,1332,2,1222,1,4,1,20,1,46,3,1,1,1,9211, ,4,1
2009,11,13,1401,9,2,20,1,1,0,1,26,3,2,1,2, ,1,9, ,2,1,1,0,0,0,13,11,2009,1401,2,1121,2, ,1,23,1,26,3,2,1,1,5220, ,3, 
2009,11,19,1405,1,2,18,1,0,1,2,10,1,2,1,2, ,1,2, ,2,0,0,0,0,0,4,11,2009,1405,1,2122,2, ,1,20,2,10,1,2,1,1,9211, ,4,1
2009,11,26,1412,1,2,25,1,1,0,1,10,3,6,1,2, ,1,2, ,2,1,1,0,0,0,26,11,2009,1412,1,1122,2, ,1,27,1,10,3,6,1,1,9211, ,3, 
2009,11,25,1412,1,2,15,1,0,1,2,10,1,6,1,1,9131, ,2, ,10,0,0,0,0,0,25,10,2009,1412,2,2212,2, ,1,52,2,10,3,6,1,1,9211, ,4,1
2009,11,14,1413,1,2,22,1,0,1,1,26,1,2,1,2, ,1,2, ,3,99,99,99,99,99,14,11,2009,1413,2,2122,2, ,1,25,1,26,1,2,1,1,9211, ,3, 
2009,11,20,1401,1,2,57,1,1,0,1,49,1,1,1,1,1314, ,2, ,6,1,0,0,1,0,20,11,2009,1401,9,2121,1,4,2,30,1,39,1,1,1,2, ,9,4,2
2009,11,25,1415,1,2,18,1,1,0,2,10,3,2,1,2, ,1,2, ,2,2,1,1,0,0,25,11,2009,1415,2,1222,2, ,1,28,1,26,1,2,1,2, ,1,3, 
2009,11,10,1416,1,2,18,1,0,1,1,24,2,2,1,2, ,1,9, ,1,1,0,0,0,1,7,11,2009,1416,2,1122,2, ,1,23,1,31,2,2,1,1,9211, ,4,1
2009,11,17,1419,1,2,99,1,1,0,1,26,2,1,1,2, ,1,9, ,2,0,0,0,0,0,11,11,2009,1419,2,2122,2, ,1,32,1,26,2,1,1,1,9211, ,4,1
2009,11,16,1501,1,2,25,1,1,0,1,29,1,6,1,2, ,1,2, ,2,1,0,0,1,0,16,11,2009,1507,2,2122,2, ,1,30,1,29,1,6,1,1,9211, ,4,1
2009,11,16,1501,1,2,53,1,1,0,2,10,2,6,1,2, ,1,2, ,1,0,0,0,0,0,14,11,2009,1501,2,2122,1,4,1,60,1,29,2,6,1,1,9999, ,4,1
2009,11,25,1501,1,2,33,1,1,0,1,29,2,6,1,2, ,1,2, ,1,2,0,0,2,0,24,11,2009,1507,1,2122,2, ,1,41,1,29,2,5,1,1,9211, ,4,1
2009,11,24,1501,1,2,18,1,1,0,1,39,2,6,1,2, ,1,2, ,1,1,0,0,1,0,24,11,2009,1501,2,2122,2, ,1,25,1,39,2,6,1,1,9211, ,4,1
2009,11,25,1501,1,2,38,1,1,0,1,49,1,6,1,2, ,1,2, ,1,1,0,0,1,0,25,11,2009,1507,1,2122,2, ,1,40,1,49,1,6,1,1,3310, ,4,1
2009,11,29,1501,1,2,22,1,1,0,1,29,1,6,1,2, ,1,2, ,10,0,0,0,0,0,29,11,2009,1501,2,1122,2, ,2,26,1,29,1,6,1,2, ,1,4,1
2009,11,6,1501,1,1,54,1,0,1,1,26,2,1,1,1,8322, ,2, ,2,1,0,0,0,1,6,11,2009,1501,1,2122,2, ,2,30,1,26,3,1,1,2, ,1,3, 
2009,11,19,1501,1,2,21,1,1,0,1,25,2,1,1,2, ,1,2, ,1,1,0,0,1,0,19,11,2009,1501,2,2121,2, ,1,20,1,26,2,2,1,1,9211, ,3, 
2009,11,25,1501,1,2,29,1,0,1,1,46,1,1,1,1,3310, ,2, ,3,1,0,0,0,1,25,11,2009,1501,1,2121,2, ,1,28,1,46,1,1,1,1,5162, ,3, 
2009,11,27,1501,1,2,23,1,1,0,1,45,3,1,1,2, ,1,2, ,2,1,0,0,1,0,27,11,2009,1501,1,1121,2, ,1,23,1,33,3,1,1,1,7122, ,3, 
2009,11,19,1502,1,2,23,1,1,0,1,23,1,2,1,2, ,1,9, ,9,1,0,0,1,0,7,11,2009,1502,2,1122,2, ,1,21,1,23,1,2,1,1,9211, ,4,1
2009,11,18,1502,1,2,47,1,1,0,2,10,3,2,1,2, ,1,9, ,2,0,0,0,0,0,17,11,2009,1502,1,1122,2, ,1,43,1,23,2,2,1,1,9211, ,4,1
2009,11,10,1502,2,2,23,1,1,0,1,29,5,2,9,2, ,1,9, ,9,1,0,0,1,0,7,11,2009,1502,9,1222,2, ,1,99,9,99,1,2,9,1,9211, ,3, 
2009,11,18,1502,1,2,19,1,0,1,1,29,2,2,1,2, ,1,9, ,1,1,0,0,0,1,17,11,2009,1502,9,1222,9, ,1,99,9,99,2,2,1,1,9999, ,3, 
2009,11,25,1503,9,2,22,1,0,1,1,49,2,2,1,2, ,1,2, ,1,0,0,0,0,0,24,11,2009,1503,1,1122,2, ,1,23,1,59,2,2,1,1,9999, ,4,1
2009,11,27,1503,1,2,20,1,1,0,1,25,3,2,1,2, ,1,9, ,2,0,0,0,0,0,99,99,9999,1503,9,1122,9, ,1,23,1,33,3,2,1,1,7221, ,4,1
2009,11,30,1504,1,2,29,1,1,0,1,49,2,1,1,1,6111, ,2, ,1,0,0,0,0,0,23,10,2009,1504,2,1122,2, ,1,36,1,29,2,1,1,1,9211, ,4,1
2009,11,13,1504,1,2,23,1,1,0,1,29,2,1,1,1,9999, ,2, ,2,0,0,0,0,0,7,11,2009,1504,2,2122,2, ,1,36,1,29,2,2,1,1,9211, ,4,1
2009,11,23,1504,1,2,23,1,1,0,2,10,3,1,1,2, ,1,2, ,3,0,0,0,0,0,28,10,2009,1504,2,1122,2, ,1,28,2,10,1,2,1,1,9211, ,4,1
2009,11,20,1504,1,2,18,1,1,0,1,29,3,2,1,2, ,1,2, ,2,0,0,0,0,0,20,11,2009,1504,2,1122,2, ,1,16,1,29,1,2,1,1,9211, ,4,1
2009,11,23,1504,1,2,30,1,0,1,2,10,2,2,1,2, ,1,2, ,10,3,0,0,3,0,22,11,2009,1504,2,1122,2, ,1,34,1,29,2,2,1,1,9211, ,4,1
2009,11,24,1504,1,2,23,1,0,1,2,10,2,2,1,2, ,1,2, ,1,3,0,0,3,0,22,11,2009,1504,2,1122,2, ,1,25,1,29,2,2,1,1,9211, ,4,1
2009,11,3,1506,1,2,24,1,1,0,1,24,1,2,1,2, ,1,2, ,2,0,0,0,0,0,1,11,2009,1506,2,2122,2, ,1,26,1,26,1,2,1,1,9211, ,4,1
