ANO_EMISION,MES_EMISION,DIA_EMISION,DEPTO_MCPIO,QUIEN_REPORTA,VIC_SEXO,VIC_EDAD,TOTAL_HIJOS,NUM_HIJ_HOM,NUM_HIJ_MUJ,VIC_ALFAB,VIC_ESCOLARIDAD,VIC_EST_CIV,VIC_GRUPET,VIC_NACIONAL,VIC_TRABAJA,VIC_OCUP,VIC_DEDICA,VIC_DISC,TIPO_DISCAQ,VIC_REL_AGR,OTRAS_VICTIMAS,VIC_OTRAS_HOM,VIC_OTRAS_MUJ,VIC_OTRAS_N_OS,VIC_OTRAS_N_AS,HEC_DIA,HEC_MES,HEC_ANO,HEC_DEPTOMCPIO,HEC_AREA,HEC_TIPAGRE,HEC_RECUR_DENUN,INST_DONDE_DENUNCIO,AGR_SEXO,AGR_EDAD,AGR_ALFAB,AGR_ESCOLARIDAD,AGR_EST_CIV,AGR_GRUPET,AGR_NACIONAL,AGR_TRABAJA,AGR_OCUP,AGR_DEDICA,INST_DENUN_HECHO,MEDIDAS_SEGURIDAD
2010,4,19,207,1,2,29,2,1,1,1,21,2,1,1,1,9131, ,2, ,3,99,99,99,99,99,17,4,2010,207,1,1122,2, ,1,23,1,24,1,1,1,1,9211, ,4,1
2010,4,19,207,1,2,35,3,2,1,1,24,1,1,1,2, ,1,2, ,2,0,0,0,0,0,18,4,2010,207,1,2122,2, ,1,21,1,25,1,1,1,1,7231, ,4,1
2010,4,20,207,1,2,23,1,1,0,1,33,1,1,2,2, ,1,2, ,2,99,99,99,99,99,18,4,2010,207,1,1122,2, ,1,33,1,26,1,1,1,1,7212, ,4,1
2010,4,27,207,1,2,36,1,0,1,1,25,2,1,1,2, ,1,2, ,1,0,0,0,0,0,24,4,2010,207,2,2122,1,4,1,55,1,45,2,1,1,1,1314, ,4,1
2010,4,3,207,1,2,21,0,0,0,2,10,2,1,1,2, ,1,2, ,2,0,0,0,0,0,3,4,2010,207,2,2122,1,9,1,22,2,10,3,1,1,1,5112, ,3, 
2010,4,4,207,1,2,35,3,2,1,2,10,3,1,1,1,9131, ,2, ,2,3,0,0,2,1,4,4,2010,207,2,2122,1,9,1,57,1,99,3,1,1,1,7122, ,3, 
2010,4,11,207,2,2,16,0,0,0,1,99,3,1,1,2, ,1,2, ,2,0,0,0,0,0,1,3,2010,207,2,1122,1,9,1,20,1,99,3,1,1,1,9999, ,3, 
2010,4,12,207,1,2,34,2,1,1,1,26,3,1,1,2, ,1,2, ,2,2,0,0,1,1,11,4,2010,201,9,1122,1,9,1,99,1,29,3,1,1,2, ,9,3, 
2010,4,13,207,1,2,55,0,0,0,2,10,1,1,1,2, ,1,2, ,3,0,0,0,0,0,13,4,2010,207,2,1121,1,9,1,99,1,26,1,1,1,1,5162, ,3, 
2010,4,17,207,1,2,27,1,0,1,1,26,3,1,1,2, ,1,2, ,2,1,0,0,0,1,17,4,2010,207,2,1122,2, ,1,30,1,26,3,1,1,1,9211, ,3, 
2010,4,18,207,1,2,49,2,0,2,2,10,3,1,1,2, ,1,2, ,2,2,0,0,0,2,18,4,2010,207,2,1122,2, ,1,99,1,26,3,1,1,1,9999, ,3, 
2010,4,18,207,1,2,35,1,1,0,1,26,3,1,1,2, ,1,2, ,2,1,0,0,1,0,18,4,2010,207,2,1122,1,3,1,99,1,26,3,1,1,1,9211, ,3, 
2010,4,19,207,1,2,23,1,1,0,1,33,3,1,1,2, ,3,2, ,3,1,0,0,1,0,5,4,2010,207,2,1121,1,3,1,99,1,26,3,1,1,1,9211, ,3, 
2010,4,28,207,1,2,24,2,2,0,1,26,2,1,1,2, ,1,2, ,1,2,0,0,2,0,27,4,2010,207,2,1122,2, ,1,27,1,26,2,1,1,1,9211, ,3, 
2010,4,29,207,1,2,34,1,0,1,1,26,3,1,1,2, ,1,2, ,3,1,0,0,0,1,29,4,2010,207,2,1122,1,9,1,99,1,26,3,1,1,1,9999, ,3, 
2010,5,4,207,1,2,31,2,2,0,1,33,2,1,1,1,5132, ,2, ,1,0,0,0,0,0,17,4,2010,207,1,1122,2, ,1,29,1,26,2,1,1,1,6113, ,4,1
2010,5,4,207,1,2,26,1,1,0,1,45,1,1,1,1,4115, ,2, ,10,0,0,0,0,0,3,5,2010,207,1,1122,2, ,1,34,1,46,1,1,1,1,8322, ,4,1
2010,5,4,207,1,2,33,2,2,0,1,22,1,1,1,2, ,1,9, ,3,0,0,0,0,0,1,5,2010,207,1,2122,2, ,1,20,2,10,1,1,1,1,9211, ,4,1
2010,5,5,207,1,2,20,1,1,0,1,46,2,1,1,2, ,1,2, ,1,0,0,0,0,0,3,5,2010,207,1,2122,2, ,1,21,1,33,2,1,1,1,8322, ,4,1
2010,5,7,207,1,2,19,1,1,0,1,24,1,1,1,2, ,1,9, ,3,1,0,0,1,0,19,4,2010,207,1,2121,2, ,1,27,1,22,1,1,9,1,9211, ,4,1
2010,5,14,207,1,2,29,2,1,1,1,31,2,1,1,2, ,1,2, ,2,0,0,0,0,0,13,5,2010,207,2,2122,2, ,1,21,1,26,1,1,1,1,9313, ,4,1
2010,5,17,207,1,2,52,2,2,0,1,26,1,1,1,1,9131, ,2, ,6,0,0,0,0,0,17,5,2010,207,1,2221,2, ,1,21,1,33,1,1,9,1,7122, ,4,1
2010,5,19,207,1,2,39,2,1,1,1,26,1,1,1,2, ,1,2, ,3,0,0,0,0,0,19,5,2010,207,2,2122,1,4,1,47,1,26,3,1,1,1,5220, ,4,1
2010,5,31,207,1,2,26,2,1,1,1,26,1,1,1,2, ,1,2, ,2,0,0,0,0,0,30,5,2010,207,1,1122,2, ,1,33,1,32,1,1,1,1,9211, ,4,2
2010,6,1,207,1,2,18,1,1,0,1,44,1,1,1,2, ,3,2, ,2,0,0,0,0,0,31,5,2010,207,1,2122,2, ,1,26,1,26,1,1,1,1,5141, ,4,2
2010,6,2,207,1,2,23,2,0,2,1,33,1,1,1,2, ,1,2, ,3,0,0,0,0,0,1,6,2010,207,1,2122,2, ,1,27,1,25,1,1,1,1,5112, ,4,2
2010,6,2,207,1,2,27,2,1,1,1,32,1,1,1,2, ,1,9, ,2,2,0,0,1,1,29,5,2010,207,2,2122,2, ,1,27,1,46,1,1,1,1,9211, ,4,1
2010,6,3,207,1,2,38,2,1,1,1,26,2,1,1,2, ,1,2, ,1,2,0,0,1,1,2,6,2010,207,1,2122,2, ,1,38,1,26,2,1,1,1,8322, ,4,1
2010,6,3,207,1,2,63,8,6,2,1,23,2,1,1,2, ,1,2, ,1,0,0,0,0,0,2,6,2010,207,2,2122,2, ,1,66,2,10,2,1,1,1,9211, ,4,1
2010,6,7,207,1,2,47,7,4,3,1,22,3,1,1,2, ,1,2, ,6,99,99,99,99,99,5,6,2010,207,1,2122,2, ,1,26,1,23,1,1,1,1,9333, ,4,9
2010,6,14,207,1,2,32,2,1,1,1,29,2,1,1,1,5220, ,2, ,1,2,0,0,1,1,8,6,2010,207,2,2122,1,9,1,35,1,46,2,1,1,2, ,9,4,1
2010,6,15,207,1,2,25,1,1,0,1,22,2,1,1,2, ,1,2, ,4,99,99,99,99,99,7,6,2010,207,1,1122,2, ,1,50,1,33,2,1,1,1,7122, ,4,1
2010,6,15,207,1,2,28,4,1,3,1,23,1,1,1,2, ,1,2, ,2,0,0,0,0,0,14,6,2010,207,2,2122,1,4,1,31,1,46,3,1,1,1,7231, ,4,1
2010,6,15,207,1,2,36,7,1,6,1,23,1,1,1,1,9131, ,2, ,3,99,99,99,99,99,10,6,2010,207,1,2122,2, ,1,24,1,46,3,1,1,1,7122, ,4,1
2010,6,17,207,1,1,47,0,0,0,2,10,2,1,1,1,9211, ,2, ,10,0,0,0,0,0,14,6,2010,207,1,2122,2, ,1,57,2,10,1,1,1,1,9211, ,4,2
2010,6,17,207,1,2,38,1,0,1,1,33,1,1,1,1,9131, ,2, ,2,0,0,0,0,0,16,6,2010,207,1,1222,2, ,1,33,1,26,1,1,1,1,5220, ,4,1
2010,6,17,207,1,2,23,1,1,0,1,26,2,1,1,2, ,1,2, ,3,0,0,0,0,0,14,6,2010,207,1,2122,2, ,1,19,1,23,2,1,1,1,7122, ,4,1
2010,6,18,207,1,2,22,1,1,0,1,46,2,1,1,2, ,3,2, ,10,0,0,0,0,0,18,6,2010,207,1,2122,1,4,1,60,1,29,2,1,1,1,9211, ,4,1
2010,6,21,207,1,2,30,1,0,1,1,23,1,1,1,2, ,1,2, ,3,0,0,0,0,0,15,6,2010,207,1,2121,2, ,1,25,1,23,1,1,1,1,7231, ,4,1
2010,6,21,207,1,2,29,2,2,0,1,22,2,1,1,2, ,1,2, ,1,0,0,0,0,0,19,6,2010,207,1,1122,2, ,1,39,1,46,2,1,1,1,3310, ,4,1
2010,6,22,207,1,2,24,2,2,0,1,31,2,1,1,1,9211, ,2, ,1,2,0,0,2,0,19,6,2010,207,1,2121,2, ,1,29,1,26,2,1,1,1,8263, ,4,1
2010,6,24,207,1,2,34,3,0,3,1,23,1,1,1,2, ,1,2, ,1,0,0,0,0,0,23,6,2010,114,1,1222,2, ,1,24,1,33,2,1,1,1,7212, ,4,1
2010,6,2,207,1,2,38,2,1,1,1,22,2,1,1,2, ,1,2, ,1,2,0,0,1,1,2,6,2010,207,1,1122,2, ,1,41,1,23,2,1,1,1,9211, ,3, 
2010,6,7,207,1,2,29,4,1,3,2,10,3,1,1,2, ,1,2, ,2,4,0,0,3,1,7,6,2010,207,1,1122,2, ,1,32,1,21,3,1,1,1,9211, ,3, 
2010,6,14,207,1,2,28,4,3,1,1,21,3,1,1,2, ,1,2, ,2,4,0,0,1,3,14,6,2010,207,1,1122,2, ,1,35,1,22,3,9,1,1,9211, ,3, 
2010,6,21,207,1,2,22,0,0,0,1,21,2,1,1,2, ,1,2, ,1,99,99,99,99,99,19,6,2010,207,1,1112,2, ,1,25,1,46,2,1,1,1,3310, ,3, 
2010,6,1,207,1,2,26,99,99,99,1,22,3,1,1,2, ,1,2, ,2,0,0,0,0,0,29,5,2010,207,1,1122,9, ,1,30,1,23,3,1,1,1,5141, ,3, 
2010,7,31,207,1,1,76,10,8,2,2,10,1,1,1,1,9211, ,2, ,6,99,99,99,99,99,30,7,2010,207,2,1122,2, ,1,41,2,10,1,1,1,1,9211, ,4,9
2010,7,28,207,1,2,24,1,0,1,1,32,1,1,1,2, ,1,2, ,3,0,0,0,0,0,26,7,2010,207,1,2122,2, ,1,28,1,31,1,1,1,2, ,9,4,1
2010,7,1,207,1,2,36,0,0,0,1,26,1,1,1,2, ,1,9, ,2,0,0,0,0,0,29,6,2010,207,2,2122,9, ,1,38,1,26,2,1,1,1,7122, ,4,1
2010,7,2,207,1,2,26,2,1,1,1,33,2,1,1,1,5132, ,2, ,1,0,0,0,0,0,1,7,2010,207,1,2122,1,4,1,42,1,26,2,1,1,1,8322, ,4,1
2010,7,6,207,1,2,71,6,2,4,2,10,2,1,1,2, ,1,2, ,1,0,0,0,0,0,4,7,2010,207,2,1122,1,4,1,80,2,10,2,1,1,1,9211, ,4,1
2010,7,6,207,1,1,76,7,4,3,1,21,4,1,1,1,6111, ,2, ,2,0,0,0,0,0,5,7,2010,207,2,2122,2, ,2,53,1,21,4,1,1,2, ,1,4,1
2010,7,7,207,1,1,56,7,3,4,1,26,2,1,1,1,7122, ,2, ,9,0,0,0,0,0,3,7,2010,207,1,2122,2, ,1,32,1,26,3,1,1,2, ,9,4,1
2010,7,8,207,1,1,82,4,2,2,1,23,2,1,1,2, ,9,2, ,6,0,0,0,0,0,8,7,2010,207,1,2122,2, ,1,52,1,26,2,1,1,1,7124, ,4,1
2010,7,12,207,1,2,32,4,4,0,1,46,2,1,1,1,3310, ,2, ,1,0,0,0,0,0,8,7,2010,207,1,2122,2, ,1,28,1,24,2,1,1,1,7122, ,4,1
2010,7,15,207,1,2,58,8,4,4,1,23,2,1,1,2, ,1,2, ,1,0,0,0,0,0,14,7,2010,207,2,2122,2, ,1,60,1,23,2,1,1,1,9211, ,4,2
2010,7,15,207,1,1,34,0,0,0,1,26,1,1,1,1,6111, ,2, ,10,0,0,0,0,0,3,6,2010,207,2,1122,2, ,1,45,1,23,1,1,1,1,6111, ,4,1
2010,7,16,207,1,2,43,1,0,1,1,26,1,1,1,2, ,1,2, ,6,1,0,0,0,1,15,7,2010,207,1,2122,2, ,2,18,1,31,2,1,1,2, ,1,4,2
2010,7,23,207,1,2,37,4,3,1,1,22,3,1,1,2, ,1,2, ,2,0,0,0,0,0,19,7,2010,207,1,2122,2, ,1,50,1,46,3,1,1,1,5169, ,4,2
2010,7,23,207,1,2,22,0,0,0,1,23,1,1,1,1,9131, ,2, ,3,0,0,0,0,0,23,7,2010,207,1,2122,2, ,1,46,1,46,1,1,1,1,3472, ,4,1
2010,7,19,207,1,2,34,1,1,0,1,22,3,1,1,2, ,1,2, ,2,0,0,0,0,0,19,7,2010,207,1,1122,9, ,1,38,1,23,3,1,1,1,9211, ,3, 
2010,7,24,207,1,2,36,2,1,1,1,21,3,1,1,2, ,1,2, ,2,0,0,0,0,0,24,7,2010,207,1,1122,9, ,1,40,1,22,3,1,1,1,9211, ,3, 
2010,8,2,207,1,2,40,6,4,2,2,10,2,1,1,2, ,1,2, ,1,0,0,0,0,0,26,7,2010,207,1,2122,1,4,1,59,2,10,2,1,1,1,9211, ,4,1
2010,8,4,207,1,2,20,2,0,2,1,25,3,1,1,2, ,1,2, ,5,0,0,0,0,0,2,8,2010,207,1,2122,2, ,1,41,2,10,3,1,1,1,9211, ,4,1
2010,8,10,207,1,2,27,2,0,2,1,21,1,1,1,2, ,1,2, ,10,0,0,0,0,0,8,8,2010,207,1,1122,2, ,2,18,1,23,1,1,1,2, ,1,4,1
2010,8,14,207,1,2,38,4,3,1,1,23,2,1,1,2, ,1,2, ,1,0,0,0,0,0,13,8,2010,207,1,2122,2, ,1,45,1,26,2,2,1,1,5169, ,4,1
2010,8,16,207,1,2,19,1,1,0,1,31,1,1,1,2, ,1,2, ,10,0,0,0,0,0,14,8,2010,207,2,2122,2, ,2,72,2,10,1,1,1,2, ,1,4,1
2010,8,18,207,1,2,26,1,0,1,1,26,2,1,1,2, ,1,2, ,1,0,0,0,0,0,13,8,2010,207,1,2221,2, ,1,21,1,26,2,2,1,1,9313, ,4,1
2010,8,18,207,1,1,36,0,0,0,1,23,2,1,9,1,7122, ,9, ,1,0,0,0,0,0,18,8,2010,207,1,2122,2, ,2,15,1,26,2,1,1,2, ,1,4,1
2010,8,20,207,1,2,21,2,1,1,1,26,2,1,1,2, ,1,2, ,1,0,0,0,0,0,20,8,2010,207,1,1122,2, ,1,29,1,46,2,2,1,1,7231, ,4,1
2010,8,24,207,1,2,29,1,0,1,1,31,2,1,1,2, ,1,2, ,10,1,0,0,0,1,23,8,2010,207,1,2122,2, ,2,40,1,26,4,1,1,1,9112, ,4,1
2010,8,19,207,1,2,25,2,1,1,1,46,1,1,1,2, ,1,2, ,2,0,0,0,0,0,18,8,2010,207,1,2122,2, ,1,36,1,46,1,1,1,1,3310, ,4,1
2010,8,27,207,1,2,42,5,3,2,1,22,1,1,1,2, ,1,2, ,3,0,0,0,0,0,26,8,2010,207,9,2122,2, ,1,41,2,10,1,1,1,1,9211, ,4,1
2010,8,30,207,1,2,19,1,0,1,1,23,1,1,1,2, ,1,2, ,10,0,0,0,0,0,28,8,2010,207,2,1222,2, ,2,47,1,24,2,1,1,2, ,1,4,1
2010,8,1,207,1,2,40,6,4,2,2,10,2,1,1,2, ,1,2, ,1,0,0,0,0,0,1,8,2010,207,2,1122,2, ,1,45,2,10,2,2,1,1,9211, ,3, 
2010,8,4,207,1,2,43,6,4,2,1,21,3,1,1,2, ,1,2, ,2,0,0,0,0,0,4,8,2010,207,2,2122,2, ,1,46,1,23,3,1,1,1,9211, ,3, 
2010,8,11,207,1,2,17,1,0,1,1,21,3,1,1,2, ,1,2, ,2,0,0,0,0,0,10,8,2010,207,2,1122,2, ,1,25,1,21,3,1,1,1,9211, ,3, 
2010,8,11,207,1,1,31,0,0,0,1,23,3,1,1,1,6111, ,9, ,1,0,0,0,0,0,11,8,2010,207,2,1122,2, ,2,30,1,22,3,1,1,2, ,1,3, 
2010,8,26,207,1,2,19,1,1,0,1,49,2,1,1,2, ,3,2, ,3,3,0,2,1,0,24,8,2010,307,1,1122,2, ,1,20,1,39,3,1,1,1,8322, ,4,1
2010,9,23,207,1,2,68,1,0,1,1,22,2,1,1,2, ,1,2, ,1,0,0,0,0,0,22,9,2010,207,2,2122,1,4,1,55,1,99,2,1,1,1,9211, ,4,1
2010,9,20,207,1,2,27,4,3,1,1,46,1,1,1,2, ,1,2, ,2,0,0,0,0,0,20,9,2010,207,2,2122,2, ,1,22,1,46,1,1,1,1,5112, ,4,1
2010,9,6,207,1,2,61,6,4,2,1,33,2,1,1,2, ,1,2, ,1,0,0,0,0,0,5,9,2010,207,1,1122,9, ,1,65,1,26,2,1,1,2, ,2,4,1
2010,9,6,207,1,2,28,2,2,0,2,10,2,1,1,2, ,1,2, ,1,0,0,0,0,0,5,9,2010,207,1,1122,2, ,1,40,2,10,2,1,1,1,9141, ,4,1
2010,9,8,207,1,2,20,0,0,0,1,26,3,1,1,2, ,1,9, ,2,0,0,0,0,0,7,9,2010,207,2,2122,2, ,1,31,1,22,3,1,1,1,9211, ,4,1
2010,9,14,207,1,1,50,6,5,1,1,26,2,1,1,1,5220, ,2, ,6,0,0,0,0,0,12,9,2010,207,1,2122,2, ,1,28,1,33,1,1,1,1,5220, ,4,1
2010,9,16,207,1,2,20,1,1,0,1,46,2,1,1,2, ,1,2, ,1,0,0,0,0,0,12,9,2010,207,1,2122,2, ,1,21,1,46,2,1,1,1,9312, ,4,9
2010,9,17,207,1,1,23,2,1,1,1,26,1,1,1,1,8322, ,1,9,2,0,0,0,0,0,15,9,2010,207,1,1122,2, ,2,24,1,26,1,1,1,1,9131, ,4,1
2010,9,17,207,1,2,24,3,1,2,1,26,1,1,1,1,9131, ,2, ,1,0,0,0,0,0,15,9,2010,207,1,2122,2, ,1,23,1,26,1,1,1,1,8322, ,4,1
2010,9,20,207,1,2,20,1,0,1,1,24,1,1,1,2, ,1,2, ,3,0,0,0,0,0,16,9,2010,207,1,1122,2, ,1,29,1,31,1,1,1,1,8263, ,4,1
2010,9,29,207,1,2,40,4,0,4,1,26,2,1,1,2, ,1,2, ,2,2,0,0,0,2,29,9,2010,207,1,1122,2, ,1,40,1,26,1,1,1,1,7122, ,4,1
2010,9,29,207,1,2,56,5,0,5,1,23,2,1,1,1,5220, ,2, ,10,0,0,0,0,0,20,9,2010,207,1,2122,2, ,1,52,1,33,2,1,1,1,9112, ,4,9
2010,9,30,207,1,2,37,5,2,3,1,22,1,1,1,2, ,1,2, ,3,0,0,0,0,0,26,9,2010,207,1,2122,2, ,1,34,1,26,1,1,1,2, ,9,4,9
2010,9,30,207,1,2,47,6,3,3,1,31,3,1,1,2, ,1,2, ,8,0,0,0,0,0,29,9,2010,207,1,2122,2, ,1,23,1,33,2,1,1,1,5162, ,4,1
2010,9,30,207,1,2,22,0,0,0,1,33,3,1,1,2, ,1,2, ,2,0,0,0,0,0,30,9,2010,207,1,2122,2, ,1,22,1,44,3,1,9,1,7122, ,4,1
2010,9,30,207,1,2,29,0,0,0,1,26,1,1,1,2, ,1,2, ,2,0,0,0,0,0,28,9,2010,207,2,2122,2, ,1,29,2,10,1,1,1,1,9211, ,4,1
2010,9,17,207,1,2,18,0,0,0,2,10,3,1,1,2, ,1,2, ,2,0,0,0,0,0,17,9,2010,207,2,1222,1,9,1,18,1,26,3,1,1,1,9211, ,3, 
2010,10,4,207,1,2,38,99,99,99,1,26,1,1,1,2, ,9,9, ,9,99,99,99,99,99,2,10,2010,207,1,1122,2, ,1,33,1,26,2,1,1,2, ,9,4,1
2010,10,6,207,1,2,17,1,0,1,1,33,1,1,1,2, ,1,2, ,2,0,0,0,0,0,1,10,2010,207,1,1122,2, ,1,19,1,32,1,1,1,1,8322, ,4,1
2010,10,8,207,1,2,19,0,0,0,1,26,1,1,1,2, ,9,2, ,2,0,0,0,0,0,7,10,2010,207,1,1122,9, ,1,21,1,26,1,1,1,2, ,9,4,1
2010,10,11,207,1,2,24,1,0,1,1,46,2,1,1,2, ,1,2, ,1,0,0,0,0,0,11,10,2010,207,2,2122,2, ,1,26,1,33,2,1,1,1,7231, ,4,1
2010,10,11,207,1,2,19,1,1,0,1,45,1,1,1,2, ,3,2, ,3,99,99,99,99,99,8,10,2010,207,1,1122,9, ,1,21,1,21,1,1,9,1,9313, ,4,1
2010,10,12,207,1,2,36,6,2,4,2,10,2,1,1,2, ,1,2, ,1,0,0,0,0,0,11,10,2010,207,1,1122,2, ,1,40,2,10,2,1,1,1,9322, ,4,1
2010,10,18,207,1,2,29,1,1,0,1,46,2,1,1,1,5132, ,2, ,1,0,0,0,0,0,15,10,2010,207,1,2122,2, ,1,35,1,46,2,1,1,1,5132, ,4,1
2010,10,19,207,1,2,25,4,1,3,2,10,2,1,1,2, ,1,2, ,1,0,0,0,0,0,18,10,2010,207,2,1122,2, ,1,28,1,26,2,1,1,2, ,9,4,1
2010,10,19,207,1,2,35,4,2,2,1,23,2,1,1,2, ,1,2, ,1,0,0,0,0,0,18,10,2010,207,2,1222,2, ,1,39,1,23,2,1,1,1,9211, ,4,1
2010,10,21,207,1,2,37,3,2,1,2,10,2,1,1,1,9131, ,2, ,1,99,99,99,99,99,15,10,2010,207,1,2122,9, ,1,41,1,26,2,1,1,1,9211, ,4,1
2010,10,21,207,1,2,26,0,0,0,1,26,3,1,1,2, ,9,2, ,1,0,0,0,0,0,19,10,2010,207,1,1122,2, ,1,29,1,26,3,1,1,1,8322, ,4,1
2010,10,25,207,1,2,29,99,99,99,1,26,1,1,1,2, ,9,2, ,3,0,0,0,0,0,24,10,2010,207,1,1122,2, ,1,26,1,26,1,1,1,1,7221, ,4,1
2010,10,26,207,1,2,48,99,99,99,1,26,2,1,1,2, ,1,2, ,10,0,0,0,0,0,26,10,2010,207,2,2122,2, ,2,65,2,10,2,1,1,2, ,1,4,1
2010,11,2,207,1,2,37,2,0,2,1,33,3,1,1,2, ,1,2, ,2,0,0,0,0,0,29,10,2010,207,1,1122,2, ,1,48,1,25,2,1,1,1,8322, ,4,9
2010,11,2,207,1,2,18,1,1,0,1,31,3,1,1,1,9131, ,2, ,2,0,0,0,0,0,30,10,2010,207,2,1122,2, ,1,27,1,26,3,1,1,1,7122, ,4,9
2010,11,2,207,1,2,33,0,0,0,1,56,2,1,1,1,2421, ,2, ,1,0,0,0,0,0,31,10,2010,207,1,1122,2, ,1,37,1,26,2,1,1,1,9211, ,4,1
2010,11,4,207,1,2,21,1,1,0,1,46,1,1,1,2, ,1,2, ,3,0,0,0,0,0,4,11,2010,207,1,2122,2, ,1,22,1,26,1,1,1,1,7137, ,4,1
2010,11,5,207,1,2,19,1,0,1,2,10,1,1,1,2, ,1,2, ,2,0,0,0,0,0,4,11,2010,207,1,1122,9, ,1,20,1,25,1,1,1,1,8322, ,4,1
2010,11,9,207,1,2,62,0,0,0,1,26,1,1,1,2, ,1,2, ,10,0,0,0,0,0,6,11,2010,207,1,1122,2, ,1,56,1,46,1,1,1,2, ,1,4,1
2010,11,9,207,1,2,24,2,0,2,1,29,1,1,1,1,5220, ,2, ,2,0,0,0,0,0,7,11,2010,207,1,1122,2, ,1,29,1,26,1,1,1,1,5112, ,4,1
2010,11,9,207,1,2,19,0,0,0,1,33,2,1,1,2, ,1,2, ,1,0,0,0,0,0,9,11,2010,207,1,2221,2, ,1,24,1,33,2,1,1,1,8322, ,4,1
2010,11,10,207,1,2,26,3,1,2,1,26,1,1,1,1,5141, ,2, ,3,0,0,0,0,0,8,11,2010,207,9,2122,2, ,1,55,1,26,2,1,1,1,7231, ,4,1
2010,11,10,207,1,2,56,99,99,99,2,10,1,1,1,2, ,1,9, ,10,0,0,0,0,0,2,11,2010,207,2,2122,2, ,1,26,1,26,3,1,1,1,8322, ,4,1
2010,11,11,207,1,2,50,4,2,2,2,10,3,1,9,1,9112, ,9, ,2,99,99,99,99,99,11,11,2010,207,9,1122,9, ,1,47,1,26,3,1,1,2, ,9,4,9
2010,11,12,207,1,2,31,0,0,0,1,10,1,1,1,9, , ,9, ,2,0,0,0,0,0,11,11,2010,207,1,1122,2, ,1,30,1,26,1,1,1,1,7141, ,4,1
2010,11,12,207,1,2,35,1,1,0,1,46,2,1,1,1,1314, ,9, ,1,0,0,0,0,0,8,11,2010,207,1,2122,2, ,1,35,1,56,2,1,1,1,2410, ,4,1
2010,11,11,207,1,2,32,2,1,1,1,33,3,1,1,2, ,1,2, ,2,0,0,0,0,0,10,11,2010,207,1,2122,2, ,1,36,1,33,3,1,1,1,8322, ,4,1
2010,11,15,207,1,2,24,0,0,0,1,26,1,1,1,2, ,1,2, ,2,0,0,0,0,0,15,11,2010,208,2,1122,2, ,1,28,1,26,1,1,1,1,9211, ,4,1
2010,11,15,207,1,2,45,2,1,1,1,26,3,1,2,1,7436, ,2, ,2,0,0,0,0,0,15,11,2010,207,1,2122,2, ,1,42,1,45,3,1,1,1,4214, ,4,1
2010,11,16,207,1,2,35,5,2,3,1,26,2,1,1,2, ,1,2, ,1,0,0,0,0,0,15,11,2010,207,2,1122,2, ,1,38,1,26,2,1,1,1,9999, ,4,1
2010,11,16,207,1,2,31,4,0,4,1,24,1,1,1,2, ,1,9, ,3,0,0,0,0,0,16,11,2010,207,1,2221,2, ,1,33,1,25,1,1,1,1,5220, ,4,1
2010,11,3,207,1,2,26,2,2,0,1,46,2,1,1,2, ,1,2, ,1,0,0,0,0,0,30,10,2010,207,1,1122,2, ,1,28,1,46,2,1,1,1,1314, ,4,1
2010,11,15,207,1,2,26,1,0,1,1,46,2,1,1,2, ,1,2, ,1,0,0,0,0,0,13,11,2010,207,1,1122,2, ,1,28,1,46,2,1,1,1,1314, ,4,1
2010,11,16,207,1,2,25,0,0,0,1,46,1,1,1,1,3310, ,2, ,3,0,0,0,0,0,24,10,2010,207,1,1122,2, ,1,26,1,46,1,1,1,1,3310, ,4,1
2010,11,18,207,1,2,18,0,0,0,1,26,1,1,1,2, ,1,2, ,5,0,0,0,0,0,17,11,2010,207,1,1122,2, ,1,55,1,26,3,1,1,1,9211, ,4,1
2010,11,22,207,1,2,79,0,0,0,2,10,1,1,1,2, ,1,2, ,6,0,0,0,0,0,22,11,2010,207,2,2122,2, ,1,60,1,26,2,1,1,1,9998, ,4,1
2010,11,22,207,1,1,40,99,99,99,1,26,1,1,1,1,6111, ,2, ,10,0,0,0,0,0,22,11,2010,207,2,2122,2, ,1,42,1,26,3,1,1,1,9211, ,4,1
2010,11,23,207,1,2,25,0,0,0,1,22,1,1,1,2, ,1,2, ,3,0,0,0,0,0,23,11,2010,207,1,2122,2, ,1,21,1,32,1,1,1,1,9211, ,4,1
2010,11,24,207,1,2,24,2,1,1,1,46,2,1,1,2, ,1,2, ,1,99,99,99,99,99,24,11,2010,207,1,2122,2, ,1,30,1,46,2,1,1,1,8263, ,4,1
2010,11,29,207,1,2,60,0,0,0,2,10,1,1,1,2, ,1,2, ,9,0,0,0,0,0,26,11,2010,207,1,2122,9, ,1,40,1,22,1,1,1,1,4131, ,4,1
2010,11,29,207,1,2,31,2,1,1,1,46,2,1,1,1,1314, ,9, ,1,99,99,99,99,99,29,11,2010,401,1,2122,2, ,1,33,1,46,2,1,1,1,3152, ,4,1
2010,11,29,207,1,2,18,1,0,1,2,10,1,1,1,2, ,1,9, ,3,99,99,99,99,99,29,11,2010,207,1,2122,2, ,1,21,1,26,1,1,9,1,8322, ,4,1
2010,12,2,207,1,2,44,2,1,1,1,26,1,1,1,2, ,1,2, ,6,0,0,0,0,0,1,12,2010,207,2,1222,2, ,1,21,1,46,1,1,1,1,1314, ,4,1
